frame,AA01_data.tx,AA01_data.ty,AA01_data.tz,AA02_data.tx,AA02_data.ty,AA02_data.tz,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
1124,1.031088968,0.808360092,-0.4647377477,0.8126200065,0.6790967234,-0.4456062047,0.4806206913,0.1405844454,0.3859606168,0.232194519,0.2353174037,0.3735086059,0.1094009743,0.1573578555,0.1992143225,0.4541635411,0.5844562321,-0.9015229957,-0.03350383086,0.1537968934,0.7599651725,0.60435734,0.5119864407,-0.5932150506,0.6417211845,0.7357640324,-1.09913869,-0.06214757075,0.057348471,0.6532375621,-0.2632751886,0.1996662177,0.8269846191,0.5940487396,0.3815017219,-0.5115196027,0.3337443028,0.2593665301,0.7876403961,-0.3971949314,-0.100885879,-0.1658022004,0.5652855966,0.5229196939,-0.7848523507,0.4579139381,0.2962845149,-0.4158855608,-0.4059769228,-0.1264018144,0.3700158668,0.4222105673,0.1612648785,0.5796451414,0.01685071357,0.5919151792,1.138059823
1125,1.033492592,0.8189584346,-0.4609970374,0.8223627312,0.67860576,-0.4428235509,0.4799189775,0.1380239371,0.3854325993,0.2328806438,0.2343012572,0.3737628956,0.1091605946,0.156528188,0.1995719747,0.4798127362,0.5830870561,-0.8888647438,-0.02719473239,0.1556852439,0.7610852158,0.6347760243,0.521350239,-0.5804190191,0.6658259701,0.7315854829,-1.088885289,-0.05662328904,0.05776582546,0.6528619851,-0.2642290552,0.1991122172,0.8266944609,0.6285990651,0.3881789393,-0.4929831668,0.3621444221,0.2691882642,0.7853513596,-0.3967502095,-0.1008668794,-0.1675417493,0.599269117,0.5255774936,-0.7757709868,0.4894463455,0.3087583561,-0.3995757353,-0.4044058676,-0.1276760788,0.3708342333,0.4462906972,0.1764371753,0.5852411383,0.01610126594,0.5908229126,1.13816816
1126,1.037688052,0.827712423,-0.4570596091,0.8344785353,0.6781234463,-0.4389382438,0.4794532751,0.1357395465,0.3851568184,0.2334524571,0.2333376314,0.373976447,0.1089666793,0.1557577998,0.1998872234,0.5055253182,0.5840258893,-0.8758781028,-0.01847277679,0.1582720293,0.7630844888,0.662241231,0.5309711326,-0.5682971005,0.6906684718,0.7287404131,-1.079400447,-0.05046241965,0.05820339396,0.652766755,-0.264910679,0.1984998264,0.8263968892,0.6603272858,0.3941605363,-0.4754835816,0.3895292908,0.2795299272,0.784094161,-0.3964145404,-0.1009880086,-0.1687263361,0.6331976123,0.5289147903,-0.767492107,0.5202199754,0.3224085661,-0.3835748171,-0.4033884483,-0.1286442318,0.3715509105,0.4701032723,0.1914487488,0.5902898312,0.0157066208,0.589746357,1.138281145
1127,1.04203871,0.8351825359,-0.4537022158,0.8479734361,0.6767466934,-0.4346881017,0.4789306158,0.1335749154,0.3849305624,0.2339072525,0.2323984876,0.3741077646,0.1086903301,0.1550722712,0.2000711737,0.5330935386,0.586811028,-0.8618921461,-0.008388230154,0.1608867153,0.7653531728,0.6888405499,0.5418666627,-0.5566728249,0.7180252866,0.7265466368,-1.069584481,-0.04374339527,0.05854987302,0.6526763095,-0.2651005594,0.1976091623,0.825928513,0.6907103904,0.4002362058,-0.4579262979,0.4178788127,0.2907748309,0.7832370487,-0.3960912941,-0.1011290468,-0.1699141837,0.6688917636,0.5333317231,-0.7593261209,0.5510199407,0.3379278389,-0.3675194771,-0.4029155685,-0.1294570702,0.3720267427,0.4950915087,0.2073316702,0.5943554866,0.0152941661,0.5886258258,1.138331368
1128,1.044906195,0.8424463008,-0.4513681815,0.8614925687,0.6738529768,-0.4307941305,0.4780933259,0.1313225372,0.3846915044,0.2343394935,0.2314602959,0.3743249614,0.1082636811,0.1544770138,0.2002602996,0.5640322114,0.5901452696,-0.8463002173,0.001643718779,0.1630214687,0.767378961,0.7174058802,0.5546175443,-0.5449362872,0.7490642641,0.7239058335,-1.058164571,-0.03660443107,0.05880931722,0.6524741263,-0.264733575,0.1964203787,0.8253606892,0.7221414598,0.4072402578,-0.4388623551,0.449239903,0.3031474509,0.7821839209,-0.3956171595,-0.1011414869,-0.1715394856,0.7079305007,0.5388588243,-0.7503355355,0.5830186983,0.3554643687,-0.3507513874,-0.402678049,-0.1303048602,0.3724123869,0.5226422503,0.2250250175,0.5976322544,0.01457476158,0.5875154015,1.138385331
1129,1.047311816,0.8493180163,-0.4494516874,0.8755309246,0.6700989061,-0.426780196,0.4771370451,0.1290657301,0.3846172764,0.2347857734,0.2305454646,0.3747298561,0.1077890814,0.1539519675,0.200590937,0.59713252,0.5940324939,-0.8295469336,0.01215666605,0.165160237,0.7695771342,0.7468948919,0.5684287614,-0.5330591897,0.7824760599,0.7210969011,-1.045771212,-0.02901352276,0.05909253745,0.6523907141,-0.2639931861,0.1951409061,0.8248810733,0.7539991741,0.4147043523,-0.4188570214,0.4823924231,0.3163524277,0.781348742,-0.3950296496,-0.1010870084,-0.1732086715,0.7490824566,0.5451258837,-0.7408726193,0.6158555254,0.3744019637,-0.3334091028,-0.4025855817,-0.1310986786,0.3728955544,0.5518260562,0.2438488862,0.6006074182,0.01381469853,0.5864947118,1.138533214
1130,1.050186839,0.8557000127,-0.4474636586,0.8905031433,0.6662196883,-0.4223117087,0.4761852716,0.1268621127,0.3846816714,0.2352062434,0.22964128,0.3752268889,0.1072986905,0.1534549292,0.2009918417,0.6311157097,0.5985884994,-0.8122329917,0.02360518868,0.1676988563,0.772152834,0.7761886617,0.582592982,-0.5211674636,0.8168800571,0.7185407401,-1.03317436,-0.02101219083,0.05943366985,0.6524356746,-0.2631451569,0.1938737648,0.8244667454,0.7855919605,0.4222332261,-0.3986457858,0.5160285868,0.3300293839,0.780957902,-0.3944192119,-0.1010306276,-0.1747718964,0.7910455742,0.5518702937,-0.7314473928,0.6490995782,0.3941825884,-0.3158091808,-0.4026082228,-0.1318125805,0.373416766,0.5816313849,0.2630809957,0.6035751937,0.01317498096,0.5855161477,1.138702444
1131,1.05446078,0.8614937132,-0.4449123258,0.9068256702,0.6629510298,-0.4170570234,0.4753614577,0.1247692168,0.3848577858,0.2355607666,0.2287352276,0.375720081,0.1068242124,0.1529437347,0.2013915963,0.6647033075,0.6039305333,-0.7949601977,0.03644435672,0.1710331955,0.7753103595,0.8041646855,0.5964064048,-0.5093830036,0.8508976715,0.7166598959,-1.021147451,-0.01264230777,0.05986796478,0.6526182992,-0.2624552429,0.1927234637,0.8240934212,0.8162266604,0.4294299679,-0.3789617086,0.5488380405,0.343825732,0.7812399957,-0.3938771756,-0.1010355131,-0.1760795196,0.8325167361,0.5588328061,-0.7225688042,0.6823168085,0.414247912,-0.2982630325,-0.402716313,-0.1324204313,0.373915952,0.6110424238,0.2820053348,0.6068347302,0.01281618944,0.5845316715,1.138820381
1132,1.061061393,0.8665995927,-0.4413032878,0.9249167295,0.6610290167,-0.4106872802,0.4747889916,0.1228444443,0.3851180496,0.2358089157,0.2278149761,0.376113019,0.1063968878,0.1523762495,0.2017186053,0.6966170921,0.6101772991,-0.7783312865,0.05112964565,0.1755590963,0.7792534734,0.8296968442,0.6091687895,-0.4978237774,0.8831524273,0.7158787246,-1.010467337,-0.003946113208,0.06043179592,0.6529476055,-0.2621891923,0.1917960045,0.8237354309,0.8452085846,0.4358960302,-0.3605355292,0.5795077746,0.3573965812,0.7824258121,-0.3934957796,-0.1011630291,-0.1769821404,0.8721917835,0.5657577433,-0.7147446803,0.7150698676,0.4340393369,-0.2810766999,-0.4028804896,-0.1328959199,0.374332467,0.6390390086,0.2999122481,0.6106900723,0.01289847301,0.5834928394,1.138814335
1133,1.068586958,0.870478575,-0.4377297775,0.9449061277,0.6587183585,-0.4036411651,0.4742899927,0.1210223832,0.3854740756,0.2358465011,0.2269199899,0.3764002919,0.1058774683,0.1518291708,0.201921515,0.7294331792,0.618322979,-0.7609706354,0.06779286288,0.1805469294,0.7835818785,0.8537067058,0.6226190115,-0.4866442485,0.91681043,0.7161781096,-1.000084046,0.005347126988,0.0609267755,0.6534079098,-0.2619119757,0.1907312316,0.8232422777,0.8728628765,0.442109495,-0.3425277456,0.6102888271,0.3721459913,0.7840716907,-0.3932583927,-0.1013813517,-0.1775600827,0.9128739122,0.5735756672,-0.70731091,0.7479943855,0.455083889,-0.2638108972,-0.4034202207,-0.1332588375,0.374544779,0.667812596,0.3181559182,0.6140301974,0.01309533314,0.5823646215,1.138799929
1134,1.075632719,0.8730073454,-0.4350769543,0.9664455901,0.6546118972,-0.3964007814,0.4737060667,0.1192093328,0.3859639893,0.2357127103,0.2260739038,0.3766866229,0.1052200176,0.1513680331,0.2020631444,0.765430832,0.6285663823,-0.7417650029,0.08601846625,0.1853298613,0.7879479787,0.8777528848,0.6380588409,-0.4757696435,0.9544620709,0.7170587021,-0.9888192077,0.01540008734,0.06124734852,0.6539928732,-0.2611575538,0.1892987286,0.8225913047,0.9000547926,0.4486159491,-0.3238751753,0.6433704619,0.3889091949,0.7858023467,-0.393032438,-0.1016189177,-0.1779826806,0.9569460749,0.5828364808,-0.6995000242,0.7818045635,0.4784656312,-0.2459976748,-0.4044523148,-0.1335352335,0.3745800227,0.699227067,0.3379156186,0.6161630634,0.0131621174,0.58119374,1.138891797
1135,1.083049146,0.8747535043,-0.432548187,0.9891734329,0.6499792526,-0.3887227503,0.4731418673,0.1174285488,0.3865746857,0.2355313641,0.2252435333,0.377019822,0.1045455183,0.1509381112,0.202221314,0.8028183952,0.6398799168,-0.7217266179,0.1053960399,0.1903870227,0.7926107434,0.9015938432,0.6541762053,-0.4649859293,0.9937971853,0.7182835414,-0.9772751043,0.0259643059,0.06155984733,0.6547008211,-0.2601910295,0.1877802086,0.8219280337,0.9268385273,0.4551534929,-0.3049920345,0.6772916193,0.4064971462,0.7879316954,-0.3927825459,-0.1018750269,-0.1782594486,1.002405915,0.5927650343,-0.6916827271,0.8161174516,0.5029934913,-0.2279158994,-0.4056849441,-0.133721162,0.3745746246,0.7317147448,0.3582358108,0.6180004829,0.01332746278,0.5800310276,1.139005535
1136,1.091562931,0.8763604962,-0.4293974919,1.012616945,0.646160814,-0.380433844,0.4726105434,0.1156958127,0.3871921963,0.2353299903,0.224378966,0.37735459,0.1038815908,0.1504747403,0.20237564,0.8396886771,0.6513233867,-0.701934771,0.1254224956,0.1961484455,0.7977300597,0.9248690863,0.669731504,-0.454142009,1.03238791,0.7197310889,-0.9661184731,0.03670307675,0.06198620068,0.6554242166,-0.2593708669,0.1863901287,0.8213011203,0.9531622405,0.4615201495,-0.2863714629,0.7104839625,0.4236990475,0.7906914676,-0.3925558695,-0.102153542,-0.1785158208,1.047137058,0.6026810726,-0.6843015417,0.8504395859,0.5275277403,-0.2099195849,-0.406907199,-0.133856583,0.3745475902,0.7636025562,0.3781560661,0.6203671936,0.01370983125,0.5788470888,1.138988701
1137,1.101901424,0.8784724189,-0.4248803344,1.036308186,0.6445005838,-0.3713677476,0.4721255488,0.1140265697,0.3877018233,0.2351359819,0.2234302075,0.377645193,0.103255585,0.1499132461,0.2025053767,0.8741326327,0.6619610769,-0.6834694155,0.1455955042,0.2030478496,0.8034627663,0.9472123434,0.6834882396,-0.4430829753,1.067807273,0.7212883696,-0.9560213888,0.04728018347,0.0626501269,0.6560536355,-0.2590548848,0.1853447254,0.8207570017,0.9789740988,0.4675133113,-0.2685066745,0.7413729638,0.4393130739,0.7943147314,-0.3923994688,-0.1024583297,-0.1788780368,1.089020872,0.6119133923,-0.6778012982,0.8842725044,0.5509307001,-0.1923590828,-0.4079084621,-0.1339819673,0.3745177725,0.7932108225,0.3967273633,0.6240883924,0.01442785553,0.5776117873,1.138688522
1138,1.114027822,0.8804917286,-0.4193086945,1.061231293,0.6442994371,-0.3613496234,0.4716895547,0.1125145078,0.3882577817,0.234836812,0.2224088967,0.3779031121,0.1025985105,0.1493047225,0.2026021765,0.9072367469,0.6728257608,-0.6655665047,0.1671832631,0.2110286775,0.80988702,0.9679627932,0.6964051686,-0.4317810926,1.101654697,0.7234216185,-0.9468548448,0.05810294761,0.06349766702,0.656784779,-0.2591763311,0.1845426123,0.8202409059,1.004092884,0.4732135714,-0.2513548238,0.7706639581,0.4545843742,0.7986926598,-0.3923537079,-0.1027605371,-0.1792832846,1.129325333,0.6211776701,-0.6722114441,0.9180900315,0.5741108949,-0.1748528077,-0.4089131963,-0.1340320694,0.3744496899,0.8215994941,0.414878994,0.6287269258,0.01546603743,0.5763030701,1.13822063
1139,1.127367146,0.8814776319,-0.4134970631,1.088413192,0.6440029823,-0.3504257996,0.4712856947,0.1111739751,0.3890006161,0.2343310416,0.2213331477,0.378120981,0.1018373435,0.1487117315,0.2026241278,0.9412233113,0.6853007419,-0.6469169753,0.1914091056,0.2196697525,0.8168895387,0.9869731561,0.7100561321,-0.4203788271,1.136897579,0.7264942186,-0.938040109,0.06968955114,0.06436587168,0.6577813141,-0.2594236709,0.1837257432,0.8196270808,1.028437349,0.4787891254,-0.2345422017,0.800052358,0.4712191875,0.8035292835,-0.3924207771,-0.1030387859,-0.1796486148,1.170559404,0.6314251532,-0.6672365535,0.9526018293,0.598519134,-0.1569104922,-0.4102490411,-0.1339424428,0.3742439402,0.8507797947,0.4339101342,0.6333063679,0.01672025042,0.5748934278,1.137737051
1140,1.141835435,0.8815846166,-0.4074277661,1.117454061,0.6436983725,-0.3387335213,0.4709131342,0.1099298187,0.3898405478,0.2336752695,0.2201860606,0.3782690986,0.1010067583,0.1481041747,0.2025465567,0.9758846727,0.6989920981,-0.6277485422,0.217719639,0.2288891127,0.8243832288,1.004643046,0.7241488429,-0.4089394114,1.173157399,0.7302577735,-0.9295459233,0.08188808953,0.06524025731,0.6589329005,-0.2597714222,0.1828983595,0.8189010561,1.052110276,0.4841924498,-0.2180281833,0.8294544427,0.4887531152,0.8088176853,-0.3925727276,-0.1033087083,-0.1800168544,1.212464251,0.6423623366,-0.6628008489,0.9876643168,0.6238552303,-0.1386797629,-0.4118397462,-0.1337451238,0.3738778293,0.8805049463,0.4534726846,0.6378831353,0.01818486459,0.5733773341,1.137177585
1141,1.157283834,0.8810415309,-0.4010516739,1.147901618,0.6435458505,-0.3263756909,0.4705530882,0.1087571096,0.3907349757,0.2329028993,0.2189892343,0.3783663633,0.1001198676,0.1474825201,0.2023956131,1.010954603,0.7135683242,-0.6082514768,0.2455437386,0.2386457126,0.8323294365,1.021314917,0.7384570051,-0.3974891722,1.209991256,0.7345344436,-0.9213067675,0.09453474005,0.0661392188,0.6601808904,-0.2602099388,0.1820832171,0.8181026618,1.075170892,0.4894471639,-0.2017346435,0.8587547275,0.5067907778,0.8145919457,-0.3927947271,-0.1035829574,-0.1803720113,1.254724543,0.6537699142,-0.6587935723,1.023085891,0.6498865612,-0.1202707534,-0.4136143658,-0.133464939,0.3733880303,0.9104966449,0.4732893557,0.642553648,0.01982268956,0.571783754,1.136529365
1142,1.173564228,0.8800786745,-0.394321113,1.179304526,0.6437086549,-0.3134569976,0.4701869524,0.1076307899,0.39164112,0.2320475413,0.2177641105,0.378431436,0.09918988162,0.1468471457,0.2021972089,1.046165712,0.7287008636,-0.5886167429,0.2743099323,0.2489017577,0.8406877182,1.037329934,0.7527545495,-0.3860542921,1.246955516,0.7391504043,-0.9132582349,0.1074659396,0.0670820867,0.6614658346,-0.2607294096,0.181303014,0.8172714492,1.09767831,0.4945789805,-0.1855843165,0.8878354606,0.5249388805,0.8208856881,-0.3930718833,-0.1038743307,-0.1806983317,1.297023559,0.6654324363,-0.655105134,1.058673341,0.6763834126,-0.1017950209,-0.4155019796,-0.1331270277,0.3728111447,0.9404745119,0.4930857382,0.6474130604,0.02159685169,0.5701417069,1.135779169
1143,1.19052934,0.8789279766,-0.3871897485,1.211212413,0.6443533847,-0.3000839851,0.4697962837,0.106525719,0.3925160065,0.2311430009,0.2165319613,0.3784827706,0.09823008738,0.1461983311,0.2019770318,1.08124933,0.744064322,-0.5690362931,0.3034463337,0.2596230471,0.8494156318,1.053027929,0.7668155035,-0.3746608456,1.283605701,0.7439359273,-0.9053372561,0.1205183802,0.06808925696,0.6627274545,-0.2613198816,0.1805803735,0.8164467131,1.119691525,0.4996155843,-0.1695007446,0.9165765216,0.5428062784,0.8277318445,-0.3933892644,-0.1041957627,-0.1809802911,1.339043067,0.6771383147,-0.6516273222,1.094231755,0.7031191318,-0.08336576395,-0.4174317331,-0.1327568797,0.3721837092,0.9701560168,0.5125903617,0.6525550686,0.02347079168,0.5684803055,1.134913442
1144,1.208032774,0.8778231393,-0.3796125107,1.243175854,0.6456502127,-0.2863651311,0.4693627909,0.1054166971,0.3933164576,0.2302232675,0.2153138826,0.3785386359,0.09725383547,0.1455362531,0.2017605563,1.115935479,0.7593365604,-0.5497032672,0.3323805924,0.2707791492,0.8584685677,1.0687474,0.7804139408,-0.3633347972,1.319496444,0.7487253552,-0.8974822544,0.1335290024,0.0691822568,0.6639046186,-0.2619712828,0.1799378321,0.8156675054,1.141269418,0.5045865367,-0.153408234,0.944855431,0.5600040157,0.8351625211,-0.3937319101,-0.1045603178,-0.181202584,1.380463283,0.688679766,-0.648253441,1.129564484,0.7298701972,-0.06509797276,-0.4193328635,-0.132380353,0.3715422032,0.9992564839,0.5315346976,0.6580717993,0.02540825844,0.5668287757,1.133918309
1145,1.225929004,0.8769997462,-0.3715455675,1.274746302,0.6477729488,-0.2724109389,0.4688683338,0.1042784677,0.3939990908,0.2293225041,0.2141307951,0.3786171314,0.0962745323,0.1448609838,0.2015730545,1.149952928,0.7741986668,-0.5308120966,0.3605398602,0.2823434111,0.8677996192,1.084825589,0.7933240068,-0.3521019615,1.354181493,0.7533569677,-0.8896332328,0.1463349864,0.07038374669,0.6649353212,-0.2626734436,0.1793978335,0.8149726404,1.162470755,0.5095232077,-0.1372318175,0.9725474712,0.5761453348,0.8432089652,-0.3940848318,-0.1049811824,-0.1813501136,1.42096289,0.6998526901,-0.6448783778,1.16447317,0.7564162054,-0.04710851187,-0.4211347124,-0.1320236709,0.370923056,1.027489182,0.5496531036,0.6640537794,0.02737329937,0.5652164583,1.132779579
1146,1.244073316,0.8766953373,-0.3629463421,1.30547599,0.6508989513,-0.2583340418,0.4682949327,0.1030856982,0.394520325,0.228475036,0.2130034521,0.3787361949,0.09530563927,0.1441724918,0.2014396039,1.183029315,0.7883348043,-0.5125585127,0.3873507677,0.2942927994,0.8773594902,1.101598606,0.8053200241,-0.3409879258,1.387213768,0.7576727385,-0.8817317934,0.1587737388,0.07171745808,0.6657566652,-0.2634161173,0.1789827272,0.8144006921,1.18335419,0.5144587346,-0.1208972249,0.9995259154,0.5908456552,0.8519016325,-0.3944330043,-0.1054716571,-0.1814079798,1.460219126,0.7104564829,-0.6413985999,1.198757825,0.7825397717,-0.02951613644,-0.4227667239,-0.131713399,0.370362654,1.054565497,0.5666827082,0.6705899862,0.02933024656,0.5636727913,1.131482743
1147,1.262321687,0.8771494478,-0.3537735764,1.334917767,0.655208887,-0.2442493193,0.4676247859,0.1018129403,0.3948363938,0.2277153412,0.2119524534,0.3789136033,0.09436067832,0.1434706461,0.2013850955,1.21489136,0.8014319366,-0.4951394612,0.4122394121,0.3066075708,0.8870964425,1.119401625,0.8161766732,-0.3300179365,1.41814547,0.7615179809,-0.8737210891,0.1706828758,0.0732080666,0.6663048476,-0.2641889985,0.1787147739,0.813989984,1.203978266,0.519428007,-0.1043308621,1.025662364,0.6037225208,0.861270354,-0.3947613464,-0.1060451474,-0.1813614678,1.497907935,0.7202937821,-0.6377120803,1.232216973,0.8080263458,-0.0124414424,-0.424158429,-0.1314764014,0.3698973485,1.080195177,0.5823632351,0.677767979,0.03124369922,0.5622272747,1.130012969
1148,1.28197238,0.8778795813,-0.3435673364,1.365010507,0.6610098027,-0.2293602732,0.4669090111,0.1006089515,0.3951270306,0.2269492069,0.2109366404,0.3791778436,0.09343651552,0.1427774115,0.2013759919,1.246161573,0.8141082984,-0.4779667342,0.4373395192,0.3205669976,0.8974431786,1.137142394,0.8261272989,-0.3188413713,1.447822102,0.7657018561,-0.8661531259,0.1829419082,0.0749940937,0.6669659875,-0.2651261037,0.1787154608,0.8137730072,1.224699768,0.5245340324,-0.08801245601,1.050996655,0.6160198058,0.8717000421,-0.3951518127,-0.1066816542,-0.1810662772,1.53478325,0.7303098386,-0.6345842545,1.266135869,0.8338708652,0.005001240246,-0.4254219794,-0.131154745,0.3695032471,1.104951345,0.5978404382,0.6858829354,0.03354769626,0.5608305867,1.128348091
1149,1.303782079,0.8782440499,-0.3320972927,1.397199324,0.6680983516,-0.2130766814,0.4661153899,0.09951012939,0.3955832463,0.2260109121,0.2098535571,0.3795567238,0.09243865963,0.1420532364,0.2013983452,1.277463238,0.8269766276,-0.4604350477,0.4643087935,0.3367204952,0.9087072666,1.153841208,0.8354795102,-0.3071962654,1.47722197,0.7707085749,-0.8592800637,0.196076575,0.07705090178,0.6680374073,-0.2663954815,0.1789763171,0.8137348257,1.245560102,0.5296864382,-0.0721908192,1.075630962,0.6287408415,0.8833855164,-0.3957356263,-0.1073776473,-0.1804649421,1.571599982,0.741099015,-0.6324162526,1.301324871,0.8607125754,0.02344999546,-0.426795956,-0.130667767,0.3691364824,1.129405931,0.6139010342,0.6950208917,0.03640090863,0.5593721272,1.126536332
1150,1.326816522,0.8783509339,-0.3197465038,1.430332596,0.676000308,-0.1959039742,0.4651877464,0.09839393251,0.3961288487,0.2249087867,0.2086913677,0.3800258425,0.09132167726,0.1412586724,0.2014703473,1.308544513,0.8398178569,-0.442790435,0.4919531648,0.3540230768,0.9206017183,1.170027897,0.8442164472,-0.2953113492,1.506102772,0.7760099594,-0.8526771639,0.2094925209,0.07921560939,0.6692828012,-0.2679390722,0.1793609017,0.8138188551,1.266191388,0.534735068,-0.0565211624,1.099608131,0.6412384495,0.8960038574,-0.3964943943,-0.1081432204,-0.1796905594,1.608052515,0.75205572,-0.6306435157,1.336908332,0.8879077694,0.0423374225,-0.4283015559,-0.1301301838,0.368786659,1.15333944,0.6298456829,0.7048856276,0.0394463452,0.5578410913,1.12463209
1151,1.350168228,0.8784694461,-0.3069779055,1.463306098,0.684412284,-0.178426847,0.4641909265,0.0972482191,0.3966642824,0.2237634717,0.2075294383,0.3805464796,0.09014919063,0.1404321227,0.2016036881,1.339177457,0.8525677014,-0.4253536256,0.5192042548,0.3715507282,0.9328109954,1.186263319,0.8524677745,-0.2834831323,1.534228337,0.7812430227,-0.8460017861,0.2227318872,0.08142063144,0.6704540596,-0.269562969,0.1797937072,0.8139778898,1.28628955,0.5396919825,-0.0407273089,1.12307315,0.653029562,0.9091708745,-0.397298532,-0.1089559461,-0.1788542656,1.643853813,0.7627518097,-0.6287874939,1.372054838,0.9149791801,0.06101924614,-0.4298213286,-0.1296157496,0.3684667651,1.176626486,0.6451407462,0.7151173169,0.04244816018,0.5563178205,1.122675568
