frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz
1309,0.2201278911,-0.1997597513,-0.1233061189,0.06327587683,-0.4473461013,-0.09178744098,0.06327587683,-0.4473461013,-0.09178744098,3.11370657,-0.372438313,-1.225001241,3.677230516,-0.4341693513,-1.06474857,1.79996158,0.03787581369,0.5492163393,1.730509867,-0.9678138287,-1.430505808,3.324864109,-0.3065843425,-1.361691197,3.171728907,-0.2412394742,-1.055360767,2.756769847,-0.1615142449,1.220904125,-0.4648832012,-0.3177982973,1.074282075
1310,0.220607541,-0.2019121289,-0.121648032,0.06305696553,-0.4491363288,-0.09154612099,0.06305696553,-0.4491363288,-0.09154612099,3.115277867,-0.3787509185,-1.223019794,3.673674352,-0.4344563484,-1.063296508,1.802074154,0.04378527223,0.5478714226,1.726853632,-0.9750596549,-1.428455413,3.327253357,-0.3081407255,-1.358498507,3.173843537,-0.2498472036,-1.05502905,2.769438679,-0.164273732,1.210636994,-0.4604504294,-0.3152013333,1.075306762
1311,0.2210431398,-0.2040138761,-0.1199283,0.06276481927,-0.4507973132,-0.09147728881,0.06276481927,-0.4507973132,-0.09147728881,3.115769218,-0.3853469319,-1.22076623,3.668988474,-0.4340092936,-1.061856095,1.80264217,0.04847025068,0.5462305711,1.722472673,-0.9823072212,-1.426147429,3.328574493,-0.3098893015,-1.356037991,3.1747959,-0.2592316105,-1.055283237,2.781873032,-0.1691113145,1.201053985,-0.4560067909,-0.31231933,1.075318752
1312,0.2214968701,-0.2061082224,-0.1180271048,0.06245501467,-0.452393758,-0.0914050289,0.06245501467,-0.452393758,-0.0914050289,3.115277778,-0.3921176163,-1.218295432,3.663813492,-0.433173004,-1.060573252,1.801803937,0.05224815627,0.5449764862,1.718060457,-0.9896159027,-1.42379456,3.329103296,-0.3116564575,-1.353780425,3.174846324,-0.2687348968,-1.055364334,2.7935376,-0.1745086005,1.19222732,-0.4515942217,-0.309151716,1.075575229
1313,0.2220314604,-0.2082385368,-0.1158242343,0.06218379809,-0.45399063,-0.09115304779,0.06218379809,-0.45399063,-0.09115304779,3.113901718,-0.3989543969,-1.215662237,3.658789276,-0.4322937879,-1.059595139,1.799698889,0.05543587599,0.5447916932,1.714311146,-0.9970465623,-1.421610557,3.329116991,-0.3132688596,-1.351196817,3.174258854,-0.2776997221,-1.05451343,2.80390024,-0.1789450109,1.184231308,-0.4472526834,-0.3056976249,1.077334191
1314,0.2227749539,-0.2105779,-0.1133432385,0.06198548052,-0.4556744617,-0.09087836708,0.06198548052,-0.4556744617,-0.09087836708,3.111520304,-0.4058014458,-1.212795347,3.653867707,-0.4309962349,-1.058799128,1.796164735,0.05759093368,0.5453084248,1.71101933,-1.004667183,-1.419727197,3.328449139,-0.3147184234,-1.348609628,3.17267404,-0.2860254256,-1.052910365,2.813191905,-0.1828690463,1.177065302,-0.4427737285,-0.3017032101,1.080556023
1315,0.2237498652,-0.2131908368,-0.1106829223,0.0618344239,-0.4574467629,-0.0907933721,0.0618344239,-0.4574467629,-0.0907933721,3.107990102,-0.4127094688,-1.209619035,3.648562961,-0.4288302615,-1.058013181,1.791005767,0.05823938732,0.5458364529,1.707571573,-1.01247178,-1.418060603,3.326799827,-0.3161277381,-1.346580053,3.169692023,-0.2941208448,-1.051195784,2.821912641,-0.1876193952,1.170679399,-0.4380170922,-0.2970248849,1.084325743
1316,0.2248611775,-0.2159578927,-0.1078354306,0.06169761783,-0.4592452161,-0.09080439404,0.06169761783,-0.4592452161,-0.09080439404,3.103375996,-0.4197300307,-1.20618139,3.642857645,-0.4260312271,-1.057311122,1.784312547,0.05764994308,0.5465737864,1.704050853,-1.020411268,-1.41650128,3.324247426,-0.3175198464,-1.344937578,3.165518792,-0.3020936856,-1.049301943,2.829935788,-0.1930100054,1.165075388,-0.4331240008,-0.291826983,1.088588736
1317,0.226014068,-0.2187593724,-0.1047925583,0.06154223025,-0.4610075196,-0.09081753933,0.06154223025,-0.4610075196,-0.09081753933,3.097742852,-0.4269145548,-1.20253019,3.636734141,-0.4228343381,-1.056766816,1.776176098,0.05609105003,0.5477180895,1.700540404,-1.028436578,-1.414939063,3.320870679,-0.3189177879,-1.34351183,3.160360333,-0.3100518335,-1.047160897,2.837134319,-0.1988554519,1.16025498,-0.428235818,-0.286273478,1.093289951
1318,0.2271138806,-0.2214752163,-0.1015457272,0.06133552042,-0.4626713405,-0.09073867591,0.06133552042,-0.4626713405,-0.09073867591,3.091155532,-0.4343141745,-1.198712733,3.630174606,-0.4194745765,-1.056454312,1.766687816,0.05383097673,0.54946723,1.69712363,-1.036498624,-1.413263035,3.316748575,-0.320344648,-1.342132451,3.154422613,-0.3181032538,-1.044704335,2.843380895,-0.2049707162,1.156220044,-0.4234940025,-0.2805277807,1.098373691
1319,0.2280661262,-0.2239849152,-0.09808598719,0.0610447989,-0.4641742756,-0.09047343518,0.0610447989,-0.4641742756,-0.09047343518,3.083678919,-0.4419796369,-1.194775665,3.623160951,-0.4161866877,-1.056447891,1.755939461,0.05113793064,0.552019698,1.693884062,-1.044548266,-1.411361482,3.311960274,-0.3218235707,-1.340628966,3.147911577,-0.3263558984,-1.041863431,2.848547948,-0.211170991,1.15297279,-0.4190400614,-0.2747525987,1.103783502
1320,0.2287765076,-0.2261674624,-0.09440404031,0.06063743436,-0.4654538161,-0.08992722961,0.06063743436,-0.4654538161,-0.08992722961,3.075377932,-0.4499612583,-1.190764799,3.61567482,-0.4132052245,-1.056822013,1.744023217,0.04828022068,0.5555748952,1.690905368,-1.052536271,-1.409121902,3.306585094,-0.3233777357,-1.33883068,3.14103319,-0.3349176218,-1.038568696,2.852507777,-0.2172715096,1.150515922,-0.4150154975,-0.26910986,1.109462169
1321,0.2291509718,-0.2279013441,-0.09049028798,0.06008090775,-0.4664473196,-0.08900528601,0.06008090775,-0.4664473196,-0.08900528601,3.066317555,-0.4583089319,-1.18672494,3.607697551,-0.4107646499,-1.057651168,1.731031823,0.04552646306,0.5603332942,1.688271408,-1.060413271,-1.406431043,3.30070255,-0.3250302994,-1.336566578,3.133993499,-0.3438961044,-1.034749852,2.855132665,-0.2230873983,1.148852751,-0.4115617531,-0.2637606991,1.115351813
1322,0.2295884465,-0.2296096248,-0.08591597781,0.05953488696,-0.4673659817,-0.08758030328,0.05953488696,-0.4673659817,-0.08758030328,3.056093869,-0.4675145143,-1.182305706,3.599734575,-0.4084464154,-1.058820773,1.716663421,0.04216711782,0.5661409232,1.685944927,-1.069053835,-1.403302249,3.294334412,-0.326479154,-1.3339419,3.12680861,-0.353900464,-1.030106938,2.856793224,-0.2283435481,1.148169857,-0.4077870837,-0.2580697317,1.121912645
1323,0.2303403596,-0.2315796562,-0.08055649967,0.05910070024,-0.4683576145,-0.08573060809,0.05910070024,-0.4683576145,-0.08573060809,3.044517106,-0.4776606453,-1.177340225,3.591974178,-0.4058152112,-1.060200154,1.700723136,0.03764312661,0.572705038,1.68382118,-1.078781468,-1.39989426,3.28740402,-0.3275983762,-1.331181898,3.11924974,-0.3649801189,-1.024623295,2.857784143,-0.2331727457,1.14851901,-0.4032282681,-0.2516450143,1.129354378
1324,0.2310911782,-0.2334853235,-0.07485780948,0.05865827164,-0.4692641538,-0.08366964286,0.05865827164,-0.4692641538,-0.08366964286,3.031972867,-0.4881822897,-1.172147479,3.58392177,-0.4030796945,-1.061839872,1.683464635,0.03245022576,0.5800183949,1.681882757,-1.08871967,-1.396310408,3.279843076,-0.328674779,-1.328295614,3.111155057,-0.3764020183,-1.018651976,2.857863172,-0.2380019287,1.149702161,-0.3986700076,-0.2450114187,1.137242902
1325,0.2315246186,-0.234999572,-0.06926522718,0.05808720842,-0.4699271866,-0.08161073841,0.05808720842,-0.4699271866,-0.08161073841,3.018845605,-0.4985129612,-1.167046144,3.575082916,-0.4004477381,-1.063791001,1.665141133,0.02708597008,0.5880732453,1.680111644,-1.097991391,-1.392652534,3.271582841,-0.3299943303,-1.325292691,3.102361522,-0.3874315593,-1.012544658,2.856787105,-0.2432578911,1.151521547,-0.3948976557,-0.2386927218,1.145143834
1326,0.2313237088,-0.2357943937,-0.06422356094,0.05726683623,-0.4701879249,-0.07976717012,0.05726683623,-0.4701879249,-0.07976717012,3.0055186,-0.5080845334,-1.162354675,3.564963391,-0.398126414,-1.06610523,1.646005165,0.0220502242,0.5968612734,1.678489216,-1.10571904,-1.389021094,3.262554117,-0.3318419679,-1.322183406,3.092704848,-0.3973324051,-1.006651814,2.854311672,-0.2493668814,1.153779639,-0.3926971852,-0.2332115341,1.152622478
1327,0.2307910777,-0.2361845909,-0.05909234902,0.05622428754,-0.4701279338,-0.0776971249,0.05622428754,-0.4701279338,-0.0776971249,2.990974031,-0.5187921477,-1.15798731,3.554205608,-0.3962283733,-1.068905344,1.625176302,0.016744508,0.6066509449,1.677204422,-1.113209856,-1.384963528,3.252878101,-0.3339167234,-1.318831908,3.082070319,-0.4072821052,-1.00079132,2.850327783,-0.2554601409,1.1567206,-0.3912528336,-0.2278083129,1.159169162
1328,0.230272755,-0.2365238863,-0.05336328229,0.05508246875,-0.4699099063,-0.07513282404,0.05508246875,-0.4699099063,-0.07513282404,2.974713049,-0.5314172407,-1.153611076,3.543376637,-0.3945786365,-1.072159653,1.602303582,0.01062988576,0.6174944327,1.676310425,-1.121496672,-1.380310221,3.242646593,-0.3358975335,-1.315211258,3.070602979,-0.4181478138,-0.9946037869,2.845047068,-0.2610019397,1.160573845,-0.3896996758,-0.2218866993,1.16516139
1329,0.2295163415,-0.2365417697,-0.04767904326,0.05386398864,-0.4694963568,-0.07254865287,0.05386398864,-0.4694963568,-0.07254865287,2.95789781,-0.5437204921,-1.149173837,3.531869623,-0.3929515916,-1.075688069,1.578433336,0.004297114044,0.6290580372,1.67558497,-1.12928969,-1.375585054,3.231745642,-0.3380381144,-1.3114955,3.058527941,-0.4287263204,-0.9881732259,2.838704655,-0.2669174411,1.165119347,-0.3887502081,-0.2162131543,1.171495322
1330,0.22826927,-0.2359675953,-0.04268219568,0.05259118482,-0.468849745,-0.07041906206,0.05259118482,-0.468849745,-0.07041906206,2.941691887,-0.5534632221,-1.144624016,3.519077983,-0.3911208825,-1.079309863,1.554612104,-0.001663618556,0.6410075359,1.674806239,-1.135298951,-1.371311855,3.22006101,-0.3405919753,-1.307858652,3.046070962,-0.4378145267,-0.9815838689,2.831534758,-0.2741319004,1.170136438,-0.3891167034,-0.211554107,1.179067516
1331,0.2264012656,-0.2346871192,-0.03812782529,0.05115550136,-0.4679080816,-0.06856693202,0.05115550136,-0.4679080816,-0.06856693202,2.925133854,-0.5616252836,-1.140331112,3.504918769,-0.3891659912,-1.083193973,1.529933121,-0.007400924129,0.6536425855,1.673994634,-1.139647039,-1.367124282,3.20735517,-0.3436912462,-1.304282251,3.032351918,-0.4460259163,-0.9745685721,2.822912828,-0.2824069269,1.175838191,-0.391160798,-0.2077579066,1.187787362
1332,0.2240150904,-0.2328249848,-0.03342117554,0.04947543801,-0.4666601792,-0.06655389632,0.04947543801,-0.4666601792,-0.06655389632,2.90685801,-0.5703543238,-1.136542194,3.489770629,-0.3872991308,-1.087565825,1.503142931,-0.01341435658,0.6673642984,1.673312365,-1.143321468,-1.362438419,3.193576306,-0.3472260706,-1.300637118,3.016722956,-0.4545599468,-0.966922436,2.812319946,-0.2909587133,1.182503851,-0.3945749425,-0.2041934297,1.196943756
1333,0.2212076614,-0.2304690363,-0.02868001022,0.04761371256,-0.4651447832,-0.06446255893,0.04761371256,-0.4651447832,-0.06446255893,2.887423422,-0.5791649302,-1.133022726,3.473719467,-0.3854928363,-1.092328656,1.474768604,-0.01964210457,0.6819902988,1.672750947,-1.14632972,-1.357452002,3.178888767,-0.3510874552,-1.296931085,2.99975931,-0.4630935079,-0.9588236193,2.800148322,-0.299894948,1.190011168,-0.3990676002,-0.2009082329,1.206502864
1334,0.2180758437,-0.2277075712,-0.02402209245,0.04563296863,-0.4634008669,-0.0623755132,0.04563296863,-0.4634008669,-0.0623755132,2.867390315,-0.587573335,-1.129538539,3.456851031,-0.3837202356,-1.09738526,1.445337819,-0.02602485519,0.6973383282,1.672302186,-1.148679571,-1.352363097,3.163457264,-0.3551674285,-1.293171911,2.982037107,-0.4713051654,-0.9504507371,2.786790541,-0.3093243715,1.198237443,-0.4043472979,-0.1979506874,1.216430963
1335,0.2147163911,-0.2246294532,-0.01956510503,0.04359574956,-0.4614677101,-0.06037533174,0.04359574956,-0.4614677101,-0.06037533174,2.847320065,-0.5950975553,-1.125855805,3.439250885,-0.3819551189,-1.102637948,1.415378999,-0.03250624251,0.7132263537,1.671958139,-1.150379172,-1.347370055,3.147446921,-0.3593592068,-1.289367289,2.964133449,-0.4788755113,-0.9419827703,2.772639691,-0.3193571895,1.207059636,-0.4101225612,-0.1953702376,1.226694475
1336,0.2112258948,-0.2213241524,-0.01542657616,0.04156447337,-0.459384924,-0.05854453976,0.04156447337,-0.459384924,-0.05854453976,2.827775094,-0.601257442,-1.121740921,3.421004371,-0.3801720053,-1.107988504,1.385421382,-0.03903308761,0.7294726403,1.671711041,-1.151437065,-1.342671445,3.131023308,-0.3635573036,-1.285524833,2.946626387,-0.4854872918,-0.933598945,2.758089493,-0.3301053334,1.216354391,-0.4161018377,-0.1932175609,1.237259977
1337,0.2077007413,-0.2178817119,-0.01172381043,0.039601409,-0.4571924227,-0.05696557221,0.039601409,-0.4571924227,-0.05696557221,2.809318682,-0.6055746351,-1.11696031,3.402196603,-0.3783462074,-1.11333811,1.355995073,-0.04555542974,0.7458957874,1.671553211,-1.151862129,-1.338465949,3.114352436,-0.3676575817,-1.281652026,2.93009477,-0.4908253137,-0.9254785814,2.743534456,-0.3416825709,1.225998,-0.4219934077,-0.1915446267,1.248094186
1338,0.2042370808,-0.2143926412,-0.008573825598,0.03776865415,-0.4549303417,-0.05572071464,0.03776865415,-0.4549303417,-0.05572071464,2.792514678,-0.6075724265,-1.111280149,3.382912451,-0.3764538935,-1.118587267,1.327631041,-0.05202634851,0.762314728,1.671476929,-1.151663461,-1.334952231,3.097600729,-0.3715572481,-1.277756141,2.91511799,-0.4945761274,-0.9178009136,2.729370034,-0.354204464,1.235866293,-0.4275052799,-0.1904046558,1.259163924
1339,0.2003432079,-0.2103325526,-0.005965607323,0.03594167468,-0.4524572253,-0.05475563557,0.03594167468,-0.4524572253,-0.05475563557,2.77618837,-0.6063851388,-1.105189157,3.362446193,-0.3739930294,-1.123976146,1.298861976,-0.05873234221,0.7795793575,1.671536392,-1.150022892,-1.332295684,3.079944273,-0.3752209805,-1.273790364,2.899771277,-0.4968015922,-0.9095154685,2.713581704,-0.3683417644,1.246797719,-0.4338032367,-0.1901649951,1.271863463
1340,0.1957517111,-0.2054332973,-0.003755859027,0.03400884817,-0.449682183,-0.05396033378,0.03400884817,-0.449682183,-0.05396033378,2.759278612,-0.6023493683,-1.099133437,3.340481673,-0.3708313252,-1.129702975,1.268573552,-0.06582974919,0.7981697053,1.671768209,-1.146661913,-1.330316186,3.060920318,-0.3787774829,-1.269721701,2.882739159,-0.4978951884,-0.9000841428,2.695067139,-0.3841469467,1.259194655,-0.4416145234,-0.1908689911,1.286648917
1341,0.1908949796,-0.2001702651,-0.001862676151,0.03205150057,-0.4467213307,-0.0533332946,0.03205150057,-0.4467213307,-0.0533332946,2.742519576,-0.5967933698,-1.09281396,3.317687404,-0.3675001793,-1.135603593,1.2378278,-0.07307951133,0.8173513717,1.672138013,-1.142399265,-1.328694005,3.041237455,-0.3823713716,-1.265577221,2.865515305,-0.4980427658,-0.8904540425,2.675591673,-0.4008105499,1.272278254,-0.4499884181,-0.1920856466,1.30208003
1342,0.1862054187,-0.1950191057,-0.0002035916689,0.03015096803,-0.4436908259,-0.05287274012,0.03015096803,-0.4436908259,-0.05287274012,2.726645366,-0.591045895,-1.085930123,3.294731237,-0.3645307544,-1.141511919,1.207688238,-0.08024390171,0.8363918761,1.67261128,-1.13805377,-1.327109248,3.021604523,-0.3861476783,-1.261382759,2.849593832,-0.4974311677,-0.8815711414,2.656921789,-0.4175244841,1.285269882,-0.4579730011,-0.1933852134,1.316716918
1343,0.182115484,-0.1904556052,0.001304438188,0.02838858917,-0.4407068173,-0.05257658646,0.02838858917,-0.4407068173,-0.05257658646,2.712390373,-0.5864361618,-1.078179837,3.272280435,-0.3624538408,-1.147259902,1.17921987,-0.08708628618,0.8545606839,1.67315345,-1.134444332,-1.325241863,3.002730652,-0.3902517135,-1.257162865,2.836469292,-0.496247824,-0.8743802727,2.64082503,-0.433481671,1.297391159,-0.4646152605,-0.1943388478,1.329120118
1344,0.1778446783,-0.185778751,0.002321159394,0.02662644638,-0.4375953168,-0.05245171494,0.02662644638,-0.4375953168,-0.05245171494,2.699198616,-0.579946402,-1.06887689,3.24924422,-0.3605776829,-1.152827153,1.151677281,-0.09365426239,0.872772662,1.673867108,-1.130707811,-1.323827479,2.983342656,-0.3941588669,-1.252820616,2.825093613,-0.4936739747,-0.8679929229,2.62469874,-0.4512656473,1.31040169,-0.4710607537,-0.1957717079,1.341941533
1345,0.1728751793,-0.1804371675,0.002722381636,0.02476932371,-0.4342228571,-0.05249796966,0.02476932371,-0.4342228571,-0.05249796966,2.68630026,-0.5698538847,-1.058219173,3.224832647,-0.3582949802,-1.158366881,1.123950562,-0.1001744938,0.8918636301,1.674791484,-1.12595383,-1.323268081,2.962598882,-0.397651907,-1.248337512,2.813878107,-0.4894328908,-0.8613616397,2.606498432,-0.4719904633,1.325278948,-0.4783864449,-0.1982169436,1.356996194
1346,0.1680337289,-0.1751311054,0.002915409638,0.02296266333,-0.4307662214,-0.05270246268,0.02296266333,-0.4307662214,-0.05270246268,2.674109486,-0.5594301185,-1.047230125,3.20016354,-0.3562621611,-1.163969314,1.09655951,-0.1066784887,0.9109871104,1.675797354,-1.120960706,-1.322743311,2.941856001,-0.4013367961,-1.243854336,2.803506604,-0.4845245561,-0.8551920606,2.588829429,-0.4926445359,1.340072157,-0.4855358861,-0.2008072236,1.371589806
1347,0.164147443,-0.1705606604,0.003307360585,0.0213520103,-0.427402036,-0.05305227615,0.0213520103,-0.427402036,-0.05305227615,2.663041379,-0.5519456333,-1.036933637,3.176354387,-0.3551344477,-1.16972353,1.070024723,-0.1131962333,0.9292983936,1.676755996,-1.116507067,-1.321433109,2.922470818,-0.4058184884,-1.239511109,2.794663272,-0.4799480698,-0.8501896229,2.574296481,-0.5102146767,1.352831975,-0.4914526348,-0.2026738033,1.383028542
1348,0.1609361317,-0.1665245657,0.003658932547,0.01979334691,-0.4239771657,-0.05362742257,0.01979334691,-0.4239771657,-0.05362742257,2.65326072,-0.5467251294,-1.02635859,3.153063777,-0.3548856609,-1.175517614,1.044605158,-0.1197248387,0.946860967,1.677798211,-1.112361033,-1.319290761,2.904178599,-0.4113043191,-1.235437204,2.787926376,-0.4750401515,-0.846550627,2.562598169,-0.526011384,1.364211881,-0.4961142424,-0.2040794471,1.391422086
1349,0.1576515269,-0.1624123408,0.003548048368,0.01810088588,-0.4202801227,-0.05447700484,0.01810088588,-0.4202801227,-0.05447700484,2.644568548,-0.5410609339,-1.014233355,3.129302658,-0.3550403001,-1.181230812,1.020067977,-0.1262554299,0.9643185609,1.679083199,-1.107845087,-1.316882209,2.885854895,-0.4174736979,-1.231602725,2.783145561,-0.4687182336,-0.8438896007,2.551708707,-0.5429217816,1.375965766,-0.5002454627,-0.2057875804,1.398730559
1350,0.1544190134,-0.1583100915,0.003107158635,0.01635759513,-0.4163998626,-0.05554189389,0.01635759513,-0.4163998626,-0.05554189389,2.636835055,-0.5351737033,-1.001131936,3.105216758,-0.3555787096,-1.186938154,0.9961967145,-0.1328071171,0.9816985176,1.680525337,-1.103069621,-1.314306771,2.867567098,-0.4241386703,-1.22790812,2.779912309,-0.4613515139,-0.8420394372,2.541645371,-0.5602955658,1.38779664,-0.5039110448,-0.2076786642,1.405036175
1351,0.1513640396,-0.1543039138,0.002468407677,0.01464644898,-0.4124253422,-0.05676320842,0.01464644898,-0.4124253422,-0.05676320842,2.629930325,-0.5292831632,-0.9876286286,3.080951711,-0.3564813213,-1.192714527,0.9727750696,-0.1393981492,0.9990287765,1.682038988,-1.098144849,-1.311664001,2.849382651,-0.4311110787,-1.224253353,2.777818175,-0.4533090099,-0.8408332649,2.532425241,-0.5774815778,1.399408743,-0.507175712,-0.2096326851,1.410421325
1352,0.1486121264,-0.1504799275,0.00176358773,0.01305043191,-0.4084455311,-0.05808237455,0.01305043191,-0.4084455311,-0.05808237455,2.623724315,-0.52360791,-0.9742980993,3.056653035,-0.3577286132,-1.198634647,0.949586899,-0.1460459479,1.01633787,1.68353849,-1.093180771,-1.309053739,2.831369034,-0.4382025805,-1.220537828,2.77645483,-0.4449597294,-0.8401046295,2.524065079,-0.5938277378,1.410507679,-0.5101042043,-0.2115292781,1.414968595
1353,0.1462888859,-0.1469242929,0.001124107568,0.01165254948,-0.4045494217,-0.05944116811,0.01165254948,-0.4045494217,-0.05944116811,2.618086798,-0.5183653424,-0.9617154162,3.032466113,-0.3593010912,-1.204773044,0.9264162178,-0.1527671397,1.033654934,1.684938159,-1.088287172,-1.306576134,2.813593743,-0.4452246517,-1.216660365,2.775414114,-0.4366728038,-0.8396875733,2.516581211,-0.6086810505,1.42080041,-0.5127613078,-0.2132478408,1.418760771
1354,0.1445200511,-0.1437232099,0.0006809756219,0.01053584612,-0.4008260374,-0.06078173957,0.01053584612,-0.4008260374,-0.06078173957,2.612887276,-0.5137717226,-0.9504560176,3.008536172,-0.3611792975,-1.211204057,0.9030472065,-0.1595775869,1.051009743,1.68615228,-1.083573637,-1.304331639,2.796124297,-0.4519885773,-1.212519216,2.774288088,-0.4288175868,-0.8394166098,2.509989397,-0.6213876813,1.429995114,-0.5152118738,-0.2146676376,1.421880818
