frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz
328,0.6337266526,-0.3436076997,1.613856064,0.5735553203,-0.3559511052,1.39537939,0.6105800875,-0.3892622557,1.384352014,-0.02997049285,0.07304392709,-1.529454352,0.2952008836,-0.1321163944,-1.856944573,0.689507378,-0.6601562529,0.1756855139,-0.3503177183,-0.05904962399,-1.353859454,-0.05490225382,-0.04603608991,-1.601279119,-0.1130774076,-0.5088111744,-0.7766563081,0.3135886633,0.1125850159,-1.77102135,0.1443745618,-0.6385225705,-0.5201653901,-0.2265640679,-1.277105712,-2.357656251,-0.4193153325,-0.3357293679,-1.229456,0.05754897694,-0.4092250983,-2.159123386,-0.01008341496,-0.2212970268,-1.598202588,-0.01555857788,-0.2594850484,-1.52517519
329,0.6337941201,-0.3436485441,1.613496508,0.5729199757,-0.3559118988,1.395363201,0.6105878081,-0.3901850694,1.384422029,-0.03403943279,0.07248288442,-1.538840878,0.2969226501,-0.1339879053,-1.856768234,0.6802658425,-0.6617516323,0.1677114116,-0.3496222972,-0.05844255446,-1.351421302,-0.05531586825,-0.04546254505,-1.602024858,-0.1220286777,-0.5078369753,-0.7724039755,0.3141339143,0.1126339515,-1.769965574,0.1398685828,-0.6366842405,-0.5243788414,-0.2277759375,-1.281488228,-2.355194626,-0.4171104934,-0.3350041456,-1.226916851,0.05722487424,-0.4115276658,-2.159297626,-0.01564274786,-0.2201503639,-1.600587508,-0.01555197529,-0.2529721548,-1.524739576
330,0.6343095585,-0.3442057701,1.611782416,0.5735880427,-0.3543029459,1.394654467,0.6112752887,-0.39014155,1.38285394,-0.03797922185,0.07302247066,-1.544539693,0.2966294722,-0.1343591204,-1.857122682,0.6729233931,-0.6645457978,0.1581958023,-0.3504132728,-0.05924825188,-1.351065602,-0.05614298517,-0.04361910729,-1.602041213,-0.1368261655,-0.5082289232,-0.7749634127,0.3142990347,0.1119384917,-1.770337284,0.1337509222,-0.6356642296,-0.5297880287,-0.2320419029,-1.286718034,-2.351315424,-0.4159977524,-0.3321472625,-1.227179023,0.05410115691,-0.410540342,-2.159362058,-0.02171976956,-0.2168818673,-1.603964706,-0.01830751563,-0.243417057,-1.522998464
331,0.634565426,-0.3445993913,1.609354175,0.5745579554,-0.3532255501,1.392295664,0.6109560923,-0.3903565482,1.37962056,-0.039957124,0.07429888578,-1.543438519,0.294640236,-0.133770733,-1.859263433,0.6632719137,-0.6652933972,0.1491993896,-0.3534698799,-0.06018942598,-1.353950109,-0.05730004882,-0.04175467744,-1.604485209,-0.1557379912,-0.5098197593,-0.7827017035,0.3129602935,0.1124907902,-1.772109308,0.126601906,-0.6361942891,-0.5379058262,-0.2354757391,-1.287911614,-2.3508183,-0.4168790476,-0.3272455749,-1.233777186,0.05010878407,-0.4077209961,-2.160271956,-0.02526720413,-0.2140684867,-1.607166154,-0.01667123086,-0.2400947748,-1.525789371
332,0.6347019932,-0.3447757831,1.607213449,0.5754756013,-0.3524155759,1.390025022,0.6104243795,-0.3906305078,1.376542469,-0.04111486941,0.07548901814,-1.540031685,0.2921517035,-0.1329947615,-1.861468308,0.6527182425,-0.6645773048,0.1419072882,-0.3563387231,-0.06141368375,-1.35739975,-0.05844176529,-0.04042502724,-1.606666058,-0.174759785,-0.5117324451,-0.7909906771,0.3105751549,0.1135777295,-1.77388182,0.1190887115,-0.6369103507,-0.5461965015,-0.2381871379,-1.287891659,-2.351297406,-0.4181194513,-0.3223507686,-1.241213947,0.04632975867,-0.4048955263,-2.161044885,-0.02757593619,-0.2121413198,-1.609666227,-0.01333925103,-0.2396825345,-1.529641567
333,0.6346706336,-0.3441846518,1.607000151,0.574968008,-0.3531773692,1.388895819,0.6103105304,-0.3931178229,1.374717888,-0.04065576251,0.0752808354,-1.534361419,0.2894038579,-0.1334913746,-1.863622985,0.6395154365,-0.6605552855,0.1391138439,-0.3573054862,-0.06265768514,-1.360681476,-0.05923833781,-0.04086604519,-1.607965473,-0.1905623736,-0.513629336,-0.7956039773,0.3062951471,0.1155010428,-1.77439776,0.1122696057,-0.6376546512,-0.5536380431,-0.2370761708,-1.285285683,-2.353822658,-0.4187034282,-0.3193777912,-1.248830714,0.04445695392,-0.4052212257,-2.161034116,-0.0277063366,-0.2122837457,-1.609999369,-0.005050102693,-0.2474610021,-1.535281207
334,0.634758141,-0.3435505068,1.608559008,0.5743715199,-0.3539438166,1.389662401,0.6097395549,-0.3920084567,1.376499143,-0.03979758002,0.07351807641,-1.530750352,0.2883000942,-0.1357560878,-1.863676117,0.6265089714,-0.6550586568,0.1404718648,-0.354662182,-0.06544143632,-1.360921089,-0.05999145153,-0.04323457444,-1.605838504,-0.2012867811,-0.5156892014,-0.7945917517,0.3042843573,0.1148650064,-1.773628638,0.1055212258,-0.6365598126,-0.558425253,-0.2340614005,-1.284153582,-2.354724613,-0.41800695,-0.3194464099,-1.249443897,0.04436669809,-0.4083162938,-2.159798811,-0.02645972565,-0.2183157047,-1.60906949,0.002507223636,-0.2563177142,-1.538409242
335,0.6346087061,-0.3429981996,1.61013312,0.5734024427,-0.3547955187,1.390687725,0.6083570775,-0.389356929,1.379169907,-0.0384448463,0.07163605731,-1.527368516,0.2880439559,-0.1382935402,-1.863360071,0.6146382661,-0.6501333314,0.1424461251,-0.3513615575,-0.06815006894,-1.360446488,-0.0605007802,-0.04617587827,-1.603129951,-0.2105036706,-0.517567207,-0.7931852413,0.3028176681,0.1141474577,-1.772405641,0.09871315188,-0.6348116291,-0.5629073895,-0.2305131464,-1.283027745,-2.355781296,-0.4171774757,-0.3201987701,-1.248588454,0.04525113932,-0.4116677556,-2.158621723,-0.02465473839,-0.2249328842,-1.607604692,0.008674670155,-0.2648991062,-1.540843623
336,0.6331438467,-0.3425952567,1.610536342,0.5709722734,-0.3545666197,1.3919379,0.6037500082,-0.381984778,1.383177584,-0.03744566452,0.07075416774,-1.523252817,0.288857005,-0.1397849161,-1.861430546,0.6072302622,-0.6501973364,0.1426763866,-0.3497974301,-0.06947731199,-1.358146298,-0.06113867128,-0.04947893453,-1.599260485,-0.2201901206,-0.5181008018,-0.7934839281,0.3007250021,0.1153099218,-1.769111693,0.09211409788,-0.6309204372,-0.5656335017,-0.22903549,-1.282442966,-2.356622952,-0.4174834183,-0.3206372241,-1.244196932,0.04709372606,-0.4121773464,-2.157479339,-0.02351674446,-0.2288601208,-1.604713941,0.008354891328,-0.2675077018,-1.541241825
337,0.6316578831,-0.342463701,1.60997407,0.5685403071,-0.3543210535,1.39270664,0.599481166,-0.3757306299,1.386214977,-0.03634857369,0.07033505378,-1.520539134,0.2900620118,-0.1403426202,-1.859836261,0.6017235337,-0.6518843674,0.1416874828,-0.3486233927,-0.06980564307,-1.356079738,-0.06125621257,-0.05229207749,-1.596406578,-0.2294424325,-0.5183748505,-0.7953513205,0.2996142395,0.1163393619,-1.766671838,0.08477581167,-0.6279667782,-0.5695661933,-0.2280497002,-1.282301609,-2.357515868,-0.417668713,-0.3206426244,-1.240899937,0.04978768101,-0.4119353182,-2.157120142,-0.02217563413,-0.2310580925,-1.602241308,0.005413864677,-0.2680249688,-1.540725222
338,0.6310998529,-0.3439549062,1.605775958,0.566881741,-0.3551282536,1.39030665,0.5975154211,-0.375173662,1.384237134,-0.03375317264,0.07094844307,-1.520518374,0.292297303,-0.1393368096,-1.862034657,0.6000870531,-0.6572739682,0.1349638686,-0.3494602607,-0.06753078397,-1.357615827,-0.05923026059,-0.05341435793,-1.598609461,-0.2405180349,-0.5191479402,-0.8045272553,0.3030255321,0.1155096536,-1.768843345,0.0750242674,-0.6295844174,-0.5797342225,-0.2275477373,-1.282140243,-2.359811998,-0.4172286127,-0.3183540229,-1.247190296,0.05453128248,-0.4098803866,-2.160069834,-0.02092097776,-0.2284236238,-1.603827848,-0.0009447053062,-0.2659031932,-1.540825347
339,0.6313687833,-0.3449721359,1.601626474,0.5668906056,-0.3558949664,1.387732978,0.5985471579,-0.3798294992,1.380085553,-0.03199494714,0.07193784946,-1.524692998,0.2936357635,-0.1369051428,-1.865306862,0.5968886452,-0.6604487473,0.1276428755,-0.3494286721,-0.06559656765,-1.360303991,-0.05682552948,-0.05253226193,-1.6044597,-0.2491566628,-0.5199512288,-0.813605646,0.3070321488,0.1142225855,-1.773557535,0.06557883173,-0.633558028,-0.5933497749,-0.2267170106,-1.282837103,-2.36194365,-0.4160979495,-0.3154066616,-1.256388782,0.05793946816,-0.4090934968,-2.164150698,-0.01902903775,-0.2235208035,-1.605869559,-0.007271418502,-0.2622220925,-1.539480452
340,0.6317972988,-0.3455239403,1.598101872,0.5674031711,-0.3563280323,1.385547541,0.6004737785,-0.385701662,1.37573818,-0.03126443438,0.07323012867,-1.530528153,0.2942447043,-0.1341395278,-1.86840945,0.5935911925,-0.6628867833,0.121022243,-0.3485648166,-0.06377823775,-1.362710271,-0.0547970153,-0.05083092484,-1.610566519,-0.2571437208,-0.5206938499,-0.8223694183,0.3104716216,0.1130806586,-1.778300147,0.05590524937,-0.6378876485,-0.607148907,-0.2262885931,-1.284451377,-2.362853813,-0.4148482622,-0.3123997015,-1.264924794,0.06015315584,-0.4086304584,-2.167698563,-0.01674652968,-0.2183194443,-1.607430855,-0.01336276476,-0.2588678793,-1.537474154
341,0.6319830274,-0.3440798638,1.598380238,0.5680467836,-0.3549612117,1.386966333,0.6033243389,-0.3910040734,1.374749102,-0.03425592253,0.07414095979,-1.539216404,0.2914496263,-0.1310027665,-1.86818152,0.5884043508,-0.6623281213,0.1195311084,-0.3436646706,-0.0636303351,-1.361672849,-0.05531824965,-0.04860733345,-1.612861664,-0.2637768702,-0.5212308901,-0.8246538816,0.3111167195,0.1113188561,-1.780472558,0.04563769452,-0.6408703279,-0.6172239282,-0.2275531321,-1.289903843,-2.357844521,-0.4139962879,-0.31034121,-1.265718172,0.05893086463,-0.4093937514,-2.166925405,-0.01294729679,-0.2165719573,-1.604988916,-0.01703541239,-0.2594875717,-1.532953556
342,0.6322206616,-0.3424321165,1.599564323,0.5689887401,-0.3533734401,1.388827235,0.6062958975,-0.3952544261,1.374556371,-0.0377722628,0.07485142249,-1.54725022,0.2885476826,-0.1285624385,-1.867217302,0.5829147114,-0.66063321,0.1202558509,-0.3383732659,-0.06404580871,-1.359990171,-0.05637446926,-0.04641548809,-1.613676504,-0.2700446186,-0.5218740378,-0.8264108179,0.3108027002,0.1098708005,-1.781460305,0.03529133055,-0.6435726466,-0.6251549028,-0.2287459273,-1.29545013,-2.351775388,-0.4128070895,-0.3093261183,-1.263315427,0.05699121154,-0.4104976139,-2.164966174,-0.008608047749,-0.2170880675,-1.602179799,-0.01949274981,-0.2617238054,-1.52859364
343,0.632097197,-0.3409887025,1.601856691,0.5696414222,-0.3516273228,1.390567313,0.6062749714,-0.3913335334,1.377138445,-0.04094914974,0.07528429796,-1.550984028,0.2870981792,-0.1294426493,-1.865563061,0.5768428494,-0.6574515335,0.1247563419,-0.3342207312,-0.0659000886,-1.357273055,-0.05868316025,-0.04501622181,-1.610802298,-0.2772319804,-0.5228799175,-0.8290130343,0.3084923345,0.1102441821,-1.778629055,0.02539526022,-0.6444676257,-0.6280553066,-0.2290013986,-1.298892455,-2.345150402,-0.411155009,-0.311056016,-1.253913692,0.05396962337,-0.4114322626,-2.161062793,-0.00266013429,-0.2241087723,-1.598937444,-0.01969985191,-0.2676565019,-1.527059062
344,0.6322642205,-0.3406057021,1.602704197,0.5706515382,-0.3512738787,1.390150225,0.6064414261,-0.3890306089,1.377398246,-0.04237064043,0.07600187933,-1.548981909,0.288537989,-0.1315131131,-1.864424087,0.5732097713,-0.6563316525,0.1292070569,-0.3320687776,-0.06638321727,-1.355853452,-0.05937282904,-0.04487433378,-1.607473446,-0.2858202947,-0.5237368378,-0.8367551906,0.3049828019,0.1130165514,-1.774991616,0.01621670089,-0.6439780296,-0.6285396259,-0.2277299731,-1.29889754,-2.343294789,-0.4085264078,-0.3136882115,-1.243996069,0.0524094824,-0.4122023791,-2.158381207,-9.607342335e-05,-0.2293903148,-1.598750017,-0.01878635982,-0.2724723017,-1.527438925
345,0.632501184,-0.3407492433,1.603303533,0.571807026,-0.3514710039,1.38914251,0.6064472948,-0.3867851436,1.377231037,-0.04285999044,0.07640112146,-1.544714827,0.2905817261,-0.1338735768,-1.863425068,0.5703031451,-0.6554797398,0.1338340199,-0.331029521,-0.06673333393,-1.355015734,-0.05950209572,-0.04541274094,-1.603770796,-0.2942235466,-0.5249934095,-0.8459301869,0.3008360525,0.116587072,-1.771327295,0.007902800851,-0.6428103462,-0.6280779302,-0.2260570289,-1.297873569,-2.342935743,-0.406164845,-0.3164145466,-1.235112467,0.05149399324,-0.4131192956,-2.15626773,0.0009003811543,-0.2337609255,-1.599419315,-0.01745353172,-0.276500294,-1.528077654
346,0.6332789601,-0.3420534231,1.60329439,0.5734515696,-0.3524635929,1.387678003,0.6071937692,-0.3865986369,1.376181463,-0.04115422644,0.0752176171,-1.539978622,0.2921666013,-0.1346118312,-1.862816634,0.5678083069,-0.6545887986,0.1372166713,-0.3315281336,-0.06740379913,-1.355517746,-0.05770827066,-0.04725589132,-1.601038505,-0.3001424178,-0.5273199646,-0.8551855165,0.2981415526,0.1187143542,-1.770526852,0.002075340185,-0.6422970757,-0.6294962989,-0.223853906,-1.29668455,-2.344438151,-0.4051307056,-0.317928087,-1.233380646,0.05276894379,-0.4151376711,-2.156543369,-0.0004863350173,-0.2338544798,-1.600531641,-0.01740256954,-0.2764674993,-1.526244307
347,0.6343147904,-0.3439419683,1.603049803,0.5752571277,-0.3538968552,1.385921084,0.6081020471,-0.3871437129,1.374748883,-0.03826448628,0.07329238852,-1.534220164,0.2938015942,-0.1348275658,-1.862357137,0.5658933173,-0.6538459772,0.1403242824,-0.3332037257,-0.0681714833,-1.356459267,-0.05486575502,-0.04999861426,-1.59849102,-0.3046539649,-0.5301880117,-0.8647436384,0.2960936296,0.1200822318,-1.770901642,-0.002004128591,-0.6418945269,-0.6310737285,-0.2211722545,-1.294957801,-2.347301139,-0.4047687035,-0.3190420891,-1.235119248,0.05501849138,-0.4177641922,-2.157987486,-0.003420641227,-0.2318792378,-1.601922758,-0.01741904369,-0.2742333259,-1.523647494
348,0.6347950638,-0.3448538601,1.603516186,0.5761508535,-0.3545403982,1.385315495,0.6084956531,-0.3876048193,1.374247557,-0.03652841221,0.07189612361,-1.530053179,0.2941501121,-0.1345256846,-1.862010923,0.5638929951,-0.6531141379,0.1429518763,-0.3349032936,-0.06877305689,-1.356397551,-0.05332549024,-0.05199390819,-1.59680246,-0.308392323,-0.5331922005,-0.8720925214,0.2943560348,0.1202419251,-1.771603984,-0.005876757429,-0.6416454092,-0.6329377043,-0.21968304,-1.294622248,-2.348528595,-0.405239215,-0.3192172688,-1.238250521,0.05604056537,-0.4198020579,-2.158844638,-0.006317408316,-0.2298300643,-1.602411183,-0.01677813657,-0.2715905417,-1.521658861
349,0.6342531637,-0.3440478253,1.605248279,0.5754788291,-0.3539928607,1.386563243,0.607878093,-0.3877011146,1.375344702,-0.03686454667,0.07172964851,-1.528472691,0.2922880462,-0.1332860981,-1.861944801,0.561069331,-0.6517370675,0.144942495,-0.3364261468,-0.06904007656,-1.354859458,-0.05433965997,-0.05258995511,-1.59634291,-0.3115880239,-0.5359405263,-0.8757474214,0.2922731054,0.1190679604,-1.772638204,-0.01035421698,-0.6419279945,-0.6352082525,-0.2205162549,-1.29672268,-2.346557572,-0.4070629876,-0.3178957285,-1.243340893,0.05468158966,-0.4207031561,-2.15840496,-0.008949736972,-0.2286923213,-1.601772323,-0.014795387,-0.2690390636,-1.521246603
350,0.6331406761,-0.3425880849,1.60737512,0.5740183588,-0.3530051019,1.388557321,0.6067782468,-0.3877523724,1.377065904,-0.03798918753,0.072116032,-1.52802528,0.2894372703,-0.1316131756,-1.862236762,0.5576065007,-0.6496846757,0.1463705703,-0.3382674108,-0.06902251236,-1.353003593,-0.05670594889,-0.05233525605,-1.596845697,-0.3144154092,-0.5385484453,-0.8777406194,0.2901916073,0.1173145962,-1.774024927,-0.01511299341,-0.6426547405,-0.6377017513,-0.2226759907,-1.299972124,-2.3430289,-0.4094586621,-0.3159184723,-1.249564978,0.05259969966,-0.4206877978,-2.157507564,-0.0115071688,-0.2280990388,-1.600932249,-0.01234340229,-0.2662613777,-1.52191857
351,0.6320214058,-0.341629838,1.608709003,0.5728439083,-0.3520841573,1.390030758,0.6060593157,-0.3878521319,1.378264962,-0.03893287597,0.0722564179,-1.527650399,0.2874793142,-0.1309041823,-1.862710764,0.554223834,-0.6477631883,0.1473835616,-0.3403169456,-0.06878959229,-1.351830299,-0.05909104045,-0.05138780458,-1.59802969,-0.3174243536,-0.5413809906,-0.8808335628,0.2892808826,0.1158513014,-1.774939736,-0.01998840068,-0.6431722828,-0.6400914258,-0.2246414831,-1.30281148,-2.339754896,-0.4106428283,-0.314835816,-1.25274852,0.0518100993,-0.4197189004,-2.15671928,-0.01302816469,-0.2280217498,-1.60042782,-0.01103072352,-0.2638211473,-1.522850814
352,0.6310040363,-0.3417764035,1.608550318,0.5724594004,-0.3514415528,1.390422871,0.60618451,-0.3881297483,1.378399748,-0.0392900106,0.07156707253,-1.527096927,0.2874030816,-0.1321056518,-1.863346929,0.5509900198,-0.6461988437,0.1478301469,-0.3424467153,-0.06838717682,-1.352052178,-0.06113522821,-0.04932444128,-1.599980542,-0.3202216592,-0.5453303605,-0.8867910856,0.2901756066,0.1151460586,-1.775142644,-0.02501251968,-0.6430386405,-0.6423086876,-0.2257262291,-1.304906527,-2.337504055,-0.4096927008,-0.31539434,-1.250232505,0.05373279028,-0.4169215731,-2.156385317,-0.0129663154,-0.2287648724,-1.600960619,-0.0120899733,-0.2614212015,-1.523406542
353,0.62994368,-0.3423621614,1.607613058,0.5723378202,-0.3507804892,1.390283997,0.6065769871,-0.3883137024,1.378020656,-0.03932456899,0.07056955586,-1.526538299,0.2882046455,-0.1340666042,-1.86418617,0.548039975,-0.6450258537,0.1477094192,-0.3444641224,-0.0677580953,-1.353116755,-0.0630560592,-0.04659593749,-1.602338469,-0.3227080775,-0.5501543075,-0.8943211965,0.2923163014,0.1147085077,-1.775038866,-0.02991195151,-0.6422242543,-0.6447059104,-0.2263489223,-1.306778957,-2.33585743,-0.4077097631,-0.3164861187,-1.245215203,0.0567956347,-0.4130737702,-2.156385095,-0.01231265172,-0.2297382478,-1.602168736,-0.01455292899,-0.2592043636,-1.523795431
354,0.6290244706,-0.3426472145,1.606836804,0.5720097766,-0.3498547621,1.390018487,0.6065434482,-0.3879043648,1.377622936,-0.03907204902,0.07012135298,-1.525544925,0.2887764484,-0.1350436874,-1.865136681,0.5461914801,-0.6447685155,0.1474025644,-0.346160146,-0.06682344816,-1.354123469,-0.06438712556,-0.04467605493,-1.604147596,-0.3258701071,-0.5545248598,-0.9015999384,0.2950844451,0.113968013,-1.774770484,-0.03405997028,-0.6406988217,-0.6475859684,-0.2266380239,-1.308164868,-2.334846962,-0.4059453399,-0.3168750789,-1.242301421,0.05852663456,-0.4106242909,-2.156584006,-0.01240973793,-0.2295769601,-1.602992628,-0.01672800897,-0.2583922857,-1.524456805
355,0.628196235,-0.3421548513,1.606306714,0.5713263138,-0.3484325963,1.38969366,0.6056753908,-0.3865174645,1.377330475,-0.03779646516,0.07069229057,-1.522837371,0.2884185842,-0.133691283,-1.866424269,0.5462123173,-0.6462497424,0.1469306182,-0.3475756226,-0.06501437525,-1.354254258,-0.06462648951,-0.04420224425,-1.604838281,-0.3297611678,-0.5592458515,-0.9080242832,0.2997556215,0.1122430206,-1.774272295,-0.03648347636,-0.6386495507,-0.6512442296,-0.2261972608,-1.308936192,-2.334933618,-0.4046714667,-0.3156658015,-1.244947715,0.05844817007,-0.4103538149,-2.157102957,-0.01303198445,-0.2264740492,-1.602110275,-0.01884224478,-0.2603351987,-1.525630149
356,0.6275943373,-0.3413717701,1.606162873,0.570389619,-0.3467826091,1.389558699,0.6046893109,-0.3849587728,1.3772113,-0.03701523986,0.07156611021,-1.520770505,0.288220643,-0.132311604,-1.867502245,0.5472270018,-0.6485480653,0.1465257789,-0.3486362896,-0.06342430036,-1.35423782,-0.06453692578,-0.0444900188,-1.60554088,-0.3339913516,-0.5627342485,-0.9138500528,0.3042699249,0.1100495493,-1.77369204,-0.03877151124,-0.6362461298,-0.654847712,-0.2257434448,-1.309311679,-2.335080788,-0.403549347,-0.3143174889,-1.248010683,0.05708021321,-0.4116092619,-2.157477394,-0.01445559945,-0.2230313135,-1.600885468,-0.01950514686,-0.2635610687,-1.527330813
357,0.6274655272,-0.3403125862,1.607204714,0.5687701046,-0.3445078362,1.390043591,0.6039765856,-0.3838269585,1.377472853,-0.03844313266,0.07264688916,-1.520921052,0.2889383259,-0.1325950297,-1.867560689,0.5485282974,-0.6508241522,0.1466070814,-0.3491688286,-0.06293485281,-1.354749443,-0.06494408034,-0.04551270743,-1.606973499,-0.3400847183,-0.5618617667,-0.9183022144,0.3063656486,0.1074938293,-1.773092178,-0.04238649211,-0.633045414,-0.6575981547,-0.2266155117,-1.309255571,-2.333828053,-0.4029399887,-0.3136285188,-1.247717381,0.05283885783,-0.4153347794,-2.156956451,-0.01887148477,-0.2211819324,-1.600583413,-0.0161123123,-0.2672090557,-1.530092974
358,0.6275964592,-0.3390954474,1.608801822,0.5668423816,-0.3419727163,1.39085611,0.603329819,-0.3827791476,1.377999184,-0.04101581885,0.07400123165,-1.522725994,0.2901399573,-0.1335993347,-1.867209941,0.5501301896,-0.652962469,0.1469376327,-0.3493009628,-0.0629585474,-1.355446552,-0.06536652813,-0.04711265749,-1.608274566,-0.3473175647,-0.558299137,-0.9219262039,0.30750973,0.1046872379,-1.772478622,-0.04640693906,-0.6294088088,-0.6600600986,-0.227833602,-1.308676499,-2.332140739,-0.4026005587,-0.3130880218,-1.24627544,0.04715460333,-0.4204731971,-2.155987192,-0.02446852183,-0.2200128069,-1.600592773,-0.01085558644,-0.2710710125,-1.533349243
359,0.6277567718,-0.3385848781,1.609836446,0.5657170213,-0.3408275089,1.391596095,0.6028441502,-0.3816903036,1.378718573,-0.04397157251,0.07494301921,-1.527998698,0.2916201806,-0.1351068688,-1.867327198,0.5514699241,-0.6539557918,0.1472265389,-0.3491024497,-0.06370755378,-1.356217843,-0.0652723986,-0.04858451257,-1.608671335,-0.3526453645,-0.5543480279,-0.9261589415,0.3076782299,0.1028635028,-1.77224155,-0.05047688917,-0.6264892845,-0.6628858654,-0.2277194299,-1.307751678,-2.331441824,-0.4019644426,-0.3130270663,-1.244360109,0.04357716694,-0.4243281905,-2.155365105,-0.02733863136,-0.2205108399,-1.601063398,-0.006805948687,-0.2731081556,-1.535551008
