frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz
1139,0.8494594821,0.5057145981,0.01722418039,0.8176027978,0.2515127835,-0.01450979871,0.9346204356,0.3511385754,0.01085694942,0.8725464412,1.028964088,1.836007804,0.2049570441,0.7878485473,1.374706088,2.064972739,-0.5002706327,1.49703847,-0.009086481599,0.5820925893,1.123629998,-0.03791596585,0.642442215,-1.140726341,-0.1775113494,0.3701802328,-0.8157687922,0.1310761879,0.6958023537,-1.252251827,0.07835483747,0.7969653181,-1.240358641,0.1939176981,0.8183465002,-1.312441807,0.7167606366,0.9289073018,1.727802827,-0.08851309352,0.7635306826,-1.134999678,-0.3166419948,0.5477821048,-0.9298959956
1140,0.8494631504,0.5061284549,0.01732801791,0.8175215267,0.2524001081,-0.01433744652,0.9347442549,0.3517777522,0.01093942356,0.8741296612,1.029227407,1.83612926,0.2052511042,0.7877004452,1.375763629,2.066087493,-0.498983816,1.497814975,-0.009268171745,0.5832118293,1.12440928,-0.03743630077,0.6410175294,-1.141091178,-0.1775268564,0.3702265721,-0.8157370386,0.1320079653,0.6961173842,-1.252615888,0.07819168459,0.7971653905,-1.240462886,0.1949530043,0.8186768645,-1.31293548,0.7175037882,0.9291559344,1.72814365,-0.08806977719,0.7634947907,-1.135579385,-0.3159609066,0.5467761959,-0.9298660564
1141,0.8495459108,0.5065208158,0.01747986249,0.8174907334,0.2532957005,-0.01416469762,0.934985221,0.3524210633,0.01100980132,0.8757746924,1.029520251,1.836300598,0.2056162898,0.7874432897,1.376893287,2.067283943,-0.4976220363,1.498714342,-0.009452530879,0.5843750958,1.125226296,-0.03692303518,0.6394385631,-1.141410241,-0.1775166888,0.3702284078,-0.8156523675,0.1329697006,0.6963619823,-1.252928675,0.07792221777,0.7972855824,-1.24046417,0.1961292181,0.8189257465,-1.313415682,0.7182936014,0.9294103303,1.728536732,-0.0876037141,0.7633680244,-1.136121842,-0.3152785891,0.5457241487,-0.9297890193
1142,0.8497353439,0.5068919816,0.01768567174,0.8175281961,0.2541844258,-0.01400530392,0.9353312076,0.3530620353,0.01108268469,0.877457716,1.029815251,1.836500013,0.2060513149,0.7871000297,1.378066416,2.068534033,-0.4962068823,1.49970501,-0.009610168827,0.5855326898,1.126051899,-0.0363349907,0.6377593233,-1.141687349,-0.1774777563,0.3701911866,-0.8155238675,0.1339511177,0.6965316999,-1.253198093,0.07762172495,0.7973253937,-1.240396277,0.1974066672,0.8190910345,-1.31388332,0.7191251711,0.9296481883,1.728965788,-0.08709320422,0.7631643509,-1.136620231,-0.3146240769,0.5446777598,-0.9296812503
1143,0.850059042,0.5072422598,0.01795131928,0.817651708,0.2550511033,-0.01387303692,0.9357701261,0.3536941738,0.01117266602,0.8791549209,1.030084901,1.836705727,0.2065548265,0.7866934776,1.379254259,2.069809708,-0.4947601337,1.500755462,-0.00971165702,0.5866348319,1.126857006,-0.03563108204,0.6360338395,-1.141926596,-0.1774069882,0.3701203151,-0.8153606879,0.1349419347,0.6966220357,-1.253432068,0.07736544746,0.7972843207,-1.240293136,0.1987456814,0.8191705455,-1.314339289,0.7199936009,0.9298471113,1.729414533,-0.086516561,0.7628977703,-1.137067842,-0.3140264998,0.5436887268,-0.9295592775
1144,0.8505446087,0.5075719575,0.01828259603,0.8178790776,0.255880508,-0.0137816863,0.9362899242,0.3543109642,0.01129432695,0.8808425044,1.030301563,1.836895991,0.2071254064,0.7862463074,1.380427945,2.07108292,-0.4933037635,1.501834226,-0.009727528486,0.5876316631,1.127612601,-0.03477031663,0.6343161566,-1.142132357,-0.1773013337,0.3700211582,-0.815172041,0.1359318622,0.6966284341,-1.253638556,0.07722858105,0.7971618494,-1.240188826,0.2001065897,0.8191620263,-1.314784479,0.7208940029,0.9299846067,1.729866674,-0.08585211349,0.7625823098,-1.137458082,-0.3135150789,0.5428086512,-0.9294397903
1145,0.851219658,0.5078813697,0.01868521333,0.8182281275,0.2566573743,-0.01374505953,0.9368785835,0.3549058682,0.01146223866,0.8824966714,1.030437478,1.837049077,0.2077615738,0.7857810567,1.381558484,2.072325633,-0.491859934,1.502909878,-0.00962828196,0.5884732483,1.128289723,-0.03371179078,0.6326603254,-1.142309279,-0.1771577612,0.3698990366,-0.8149672016,0.1369106016,0.6965462858,-1.253825551,0.0772862763,0.796957451,-1.240117564,0.2014497179,0.8190631559,-1.315219787,0.7218214961,0.9300380881,1.730305913,-0.0850782075,0.762232016,-1.137784474,-0.313119117,0.5420890456,-0.929339625
1146,0.852111813,0.5081707645,0.01916480798,0.8187166916,0.2573663975,-0.01377698244,0.9375241173,0.3554723175,0.01169096329,0.88409363,1.030464771,1.837143273,0.2084617889,0.7853201343,1.382616779,2.073509822,-0.4904509864,1.503951045,-0.00938439013,0.5891095832,1.128859458,-0.03241468248,0.6311203902,-1.142462261,-0.1769732579,0.3697592265,-0.8147555047,0.1378678417,0.6963709297,-1.254001085,0.077613638,0.7966705766,-1.240113716,0.2027353845,0.8188715505,-1.315646123,0.7227712022,0.9299848805,1.730715938,-0.08417320597,0.7618609428,-1.138040649,-0.3128679881,0.5415813446,-0.9292757405
1147,0.853248705,0.5084403633,0.01972694917,0.8193626108,0.2579922381,-0.01389130082,0.9382145672,0.3560037048,0.01199505676,0.8856095851,1.03035547,1.837156871,0.2092244569,0.7848858311,1.383573633,2.074607469,-0.4890994234,1.504926406,-0.008966312048,0.5894906024,1.129292906,-0.03083824063,0.6297503736,-1.14259642,-0.1767448293,0.369606959,-0.8145463397,0.1387932555,0.6960976554,-1.254173239,0.07828572375,0.7963006531,-1.240211782,0.2039238976,0.8185847701,-1.316064419,0.7237382401,0.9298022262,1.731080416,-0.08311548835,0.7614831352,-1.138220343,-0.3127911223,0.5413369207,-0.9292651803
1148,0.8545840614,0.5086905938,0.02034937611,0.8201423285,0.2585220585,-0.01413815816,0.9389013745,0.3565075081,0.01232857821,0.8871814688,1.030123571,1.837100671,0.2100368351,0.7844532529,1.384483441,2.075679954,-0.4877592014,1.505836499,-0.008556411619,0.5896957811,1.129639092,-0.02950146902,0.6286841703,-1.142724537,-0.1766127535,0.3694878002,-0.8143916071,0.1394905789,0.6958157364,-1.254378693,0.0790866612,0.7959081071,-1.24039767,0.2049867969,0.8182488952,-1.316520803,0.724783123,0.9294306119,1.731359917,-0.08199799834,0.7611980307,-1.138291978,-0.3130002973,0.5414050873,-0.9293212446
1149,0.8560470421,0.5089476726,0.02099828355,0.8210125004,0.2589900356,-0.01454913573,0.9395581216,0.3570209684,0.01263245943,0.8889037741,1.029838728,1.836991802,0.2108741296,0.7840064501,1.385399065,2.076784681,-0.4863422365,1.506710922,-0.008327065589,0.5898590251,1.129945543,-0.02880275366,0.6279710796,-1.142867815,-0.1766816647,0.3694478291,-0.8143341398,0.1398345553,0.6956110709,-1.254647995,0.07978309146,0.7955551869,-1.240640626,0.2059424065,0.8179183701,-1.317061868,0.7259338719,0.9288807734,1.731531595,-0.08091208759,0.7610790451,-1.138260629,-0.3135435749,0.5417827811,-0.9294533751
1150,0.8576371337,0.5092294264,0.02167649717,0.8219693623,0.2594303774,-0.01509528538,0.9402144362,0.3575609109,0.0129159302,0.8907064132,1.029537073,1.836831849,0.2117316518,0.7835627287,1.386305821,2.077900403,-0.4848298941,1.507572333,-0.008220177124,0.5899937879,1.130199016,-0.02851615987,0.6275179065,-1.143025852,-0.1768900301,0.3694733018,-0.8143506651,0.1399252628,0.6954529987,-1.254962552,0.08042796827,0.7952232547,-1.240932569,0.2068250855,0.8175821404,-1.317672091,0.727153594,0.9282162405,1.731618475,-0.0798292506,0.7610807716,-1.138156627,-0.3143498519,0.542423178,-0.9296533198
1151,0.8593631222,0.5095219897,0.02238600434,0.8230163362,0.259846352,-0.01575106076,0.9409080235,0.3581119958,0.01318505901,0.8925453138,1.029202587,1.836626761,0.2126258228,0.7830974919,1.387195462,2.079017806,-0.4832605346,1.508422612,-0.008159763807,0.5900761923,1.130392039,-0.02841342623,0.6272194325,-1.143191373,-0.1771736657,0.3695359367,-0.8144129177,0.1398647532,0.6952986816,-1.2552973,0.08107707089,0.7948817118,-1.241257366,0.2076716278,0.8172170614,-1.318328513,0.7284299396,0.9274508833,1.731647906,-0.07871769303,0.7611458706,-1.138001453,-0.3153448299,0.5432671525,-0.9299048955
1152,0.8612338085,0.5098115333,0.02312882113,0.8241568694,0.2602412956,-0.0164909068,0.9416766093,0.3586589525,0.01344591378,0.8943764203,1.028819266,1.836382558,0.2135730799,0.7825861862,1.388059776,2.080127613,-0.4816724643,1.509263704,-0.008069830954,0.5900824463,1.130517097,-0.02826620518,0.6269706352,-1.143357172,-0.1774683352,0.3696075631,-0.8144926409,0.1397551302,0.6951054115,-1.255627213,0.08178621445,0.7945000414,-1.241598888,0.208518862,0.8168000657,-1.319008175,0.7297505756,0.9265986339,1.731647245,-0.07754560243,0.7612170144,-1.137816532,-0.3164541398,0.5442556873,-0.930191889
1153,0.8632580081,0.5100842609,0.02390698393,0.8253944297,0.2606185982,-0.01728926225,0.9425579374,0.3591865696,0.0137045585,0.8961556908,1.028371117,1.836105328,0.214589875,0.782004298,1.388890577,2.081220583,-0.480103941,1.510097607,-0.007874374405,0.5899888319,1.130566643,-0.02784607469,0.6266666599,-1.143516113,-0.1777097573,0.369660103,-0.8145615876,0.1396985423,0.6948305902,-1.255927307,0.08261124429,0.7940477942,-1.241941008,0.2094036453,0.8163081492,-1.319688119,0.7311031827,0.9256734754,1.731643861,-0.07628115046,0.7612368888,-1.137623247,-0.3176033517,0.5453298567,-0.9304980682
1154,0.8654445496,0.5103264052,0.02472254174,0.826732501,0.2609816915,-0.01812056246,0.9435897668,0.3596796865,0.01396704949,0.8978390937,1.027842154,1.835801212,0.2156926717,0.7813273497,1.389679702,2.082287505,-0.478593178,1.510926358,-0.007497383627,0.5897716937,1.130533097,-0.02692454955,0.6262027923,-1.14366114,-0.1778336114,0.3696655551,-0.8145915223,0.139797176,0.6944317109,-1.25617263,0.08360803089,0.7934945764,-1.242267607,0.2103628585,0.8157183591,-1.320345389,0.7324754534,0.9246894326,1.731665139,-0.07489249599,0.7611481925,-1.137442952,-0.3187179828,0.5464308117,-0.930807192
1155,0.8678022738,0.5105242254,0.02557754927,0.8281745808,0.2613340392,-0.01895924231,0.94480987,0.3601231851,0.01423943135,0.8993826051,1.027216403,1.835476403,0.2168979437,0.7805308963,1.390419007,2.083319195,-0.4771783479,1.511752021,-0.006862845136,0.5894074275,1.130408843,-0.02527309239,0.6254744321,-1.143785278,-0.1777755424,0.3695959824,-0.8145542238,0.1401532502,0.6938663427,-1.256338272,0.08483246558,0.7928100389,-1.242562576,0.211433402,0.8150077838,-1.320957033,0.7338550912,0.9236605658,1.731738475,-0.07334778905,0.7608936366,-1.13729698,-0.3197235051,0.547499767,-0.9311030192
1156,0.8703400334,0.5106640054,0.0264740608,0.829724178,0.2616791296,-0.01977973946,0.946256031,0.3605019839,0.01452773247,0.9007422064,1.026477897,1.835137141,0.2182221709,0.7795905215,1.391100362,2.084306488,-0.4758975848,1.512576684,-0.005894746228,0.5888724697,1.130186235,-0.02266312437,0.6243770686,-1.143881648,-0.1774711644,0.3694235008,-0.8144214879,0.1408690115,0.6930921168,-1.256399357,0.08634045694,0.7919638688,-1.242809822,0.2126521927,0.8141535452,-1.321500103,0.7352298111,0.9226009672,1.731891283,-0.07161517574,0.760415942,-1.137206653,-0.3205453522,0.5484779896,-0.9313693167
1157,0.8730666921,0.5107320527,0.02741412481,0.8313848127,0.2620204708,-0.0205564978,0.9479660438,0.3608010317,0.01483796028,0.901873882,1.025610683,1.834789715,0.2196818371,0.7784818339,1.391715651,2.085240242,-0.474788986,1.513402453,-0.004517079057,0.5881432856,1.129857591,-0.01886603565,0.6228062566,-1.143943476,-0.1768560629,0.3691202714,-0.8141651317,0.1420467314,0.6920667156,-1.256331051,0.08818792787,0.790925782,-1.242993264,0.2140561618,0.813132793,-1.321951659,0.7365873413,0.9215247593,1.73215099,-0.06966280389,0.7596578365,-1.137193284,-0.3211089255,0.5493067886,-0.9315898654
1158,0.8759911238,0.5107146978,0.02839977939,0.833160016,0.2623615885,-0.02126397109,0.9499777111,0.3610053035,0.01517609607,0.9027336181,1.024598816,1.834440469,0.2212934257,0.7771804631,1.392256769,2.086111324,-0.4738906125,1.514231454,-0.002653845038,0.5871963588,1.129415189,-0.01365319552,0.6206575943,-1.143964105,-0.175865796,0.3686584947,-0.8137569978,0.1437887036,0.6907478639,-1.256108565,0.09043081343,0.7896655173,-1.243096845,0.2156822541,0.8119227011,-1.322288766,0.737915426,0.9204460957,1.732545041,-0.06745882967,0.7585620509,-1.137278178,-0.3213396,0.5499275076,-0.9317484663
1159,0.8792182672,0.5106203279,0.02948454141,0.8351466816,0.2626575303,-0.02193226123,0.9523496462,0.3611602427,0.0156125098,0.9033211873,1.023374832,1.834043401,0.2229896403,0.7756707513,1.392837838,2.086953371,-0.4731545015,1.515098389,-0.0006971023605,0.5860094724,1.128997579,-0.00810268448,0.6181221268,-1.143904281,-0.1753393432,0.3680816304,-0.8131880335,0.1453297277,0.6893357643,-1.255667753,0.09272794697,0.788408032,-1.243058734,0.2170248871,0.8107023006,-1.322417321,0.7392723307,0.9193045003,1.733082455,-0.06556514232,0.7574648196,-1.13735613,-0.3217463345,0.5506221609,-0.9317744168
1160,0.8827903864,0.5104898497,0.0306728408,0.8373858319,0.2628960584,-0.02264023336,0.955058823,0.3613343385,0.01615738114,0.9036586938,1.021912402,1.833538054,0.2246763333,0.7739822797,1.393512809,2.087762917,-0.4725083041,1.515997064,0.000981510949,0.5846085494,1.128671466,-0.003193068203,0.6154787401,-1.143779879,-0.1759235595,0.3674819764,-0.8125211113,0.1460353685,0.6880467889,-1.255028023,0.09478137378,0.7873763553,-1.242888371,0.2176981101,0.8096580145,-1.32233029,0.7406787278,0.9180525183,1.733713647,-0.06440267761,0.7566938993,-1.137367574,-0.3227623842,0.5516780256,-0.9316752123
1161,0.8866357954,0.5103436876,0.03191389983,0.83981168,0.263114628,-0.02341261674,0.9580347386,0.361532771,0.0167478599,0.9037574205,1.020256276,1.832925712,0.226350036,0.7721506792,1.394205935,2.088502674,-0.4719508059,1.516888886,0.002508340121,0.5830314195,1.12834662,0.001459353624,0.6127270521,-1.143641912,-0.1772566983,0.3668789932,-0.8118081042,0.1462088425,0.6868351668,-1.254266274,0.09671622135,0.7865093143,-1.242653172,0.2179220763,0.8087501948,-1.322112935,0.7420876635,0.9167211389,1.734396613,-0.06372297636,0.756151336,-1.137377716,-0.3241920218,0.553016649,-0.9315243176
1162,0.8907106357,0.5101664997,0.03320354161,0.8423875745,0.2633139284,-0.0242233879,0.9612356735,0.361725321,0.01736910882,0.9036728115,1.01844251,1.832246007,0.2280483776,0.7701912069,1.394891173,2.089187039,-0.4714851143,1.517782684,0.004049308694,0.5812900204,1.127987747,0.006252285411,0.609806945,-1.143486686,-0.1789574284,0.3662361733,-0.8110406667,0.1461655733,0.6855948242,-1.253407351,0.09866925058,0.7856851366,-1.242369203,0.2179274813,0.8078783686,-1.321800978,0.743495987,0.9153298712,1.735131156,-0.06326449898,0.7556790518,-1.137398292,-0.3258225834,0.5545006189,-0.9313357922
1163,0.8949710591,0.5099429885,0.03453761719,0.8450768704,0.2634946833,-0.02504649898,0.9646199046,0.361881793,0.01800633363,0.903460332,1.016507232,1.83153853,0.2298089829,0.7681191585,1.395542461,2.089830413,-0.4711142735,1.518687281,0.005770311275,0.5793963297,1.127559439,0.01158345665,0.6066584161,-1.143310769,-0.180644399,0.3655171144,-0.8102106886,0.1462209967,0.6842197639,-1.252476255,0.100777243,0.7847820968,-1.242052555,0.2179450211,0.8069421149,-1.321430237,0.7449005581,0.913898266,1.735917092,-0.06276567738,0.7551190497,-1.137441131,-0.3274413951,0.5559925657,-0.9311237571
1164,0.8993732274,0.5096579136,0.03591198869,0.8478429271,0.2636576522,-0.02585588948,0.968145703,0.3619720278,0.01864476328,0.9031754733,1.014486611,1.83084285,0.2316694789,0.7659498646,1.39613372,2.090447198,-0.4708412742,1.519611498,0.007837221695,0.5773623419,1.127026184,0.0178506177,0.6032215181,-1.143110981,-0.181936244,0.3646854477,-0.809310264,0.1466905497,0.6826040146,-1.251498128,0.1031769835,0.7836784973,-1.241719357,0.2182053808,0.8058410288,-1.321036619,0.746298254,0.9124459143,1.736754248,-0.06196494066,0.7543133658,-1.137518163,-0.3288357963,0.5573551256,-0.9309024028
1165,0.9038733143,0.5092961018,0.03732251741,0.8506491071,0.2638036321,-0.02662549464,0.9717713321,0.3619659132,0.01926963586,0.9028737582,1.012416843,1.830198525,0.2336675009,0.7636986879,1.39663886,2.091051802,-0.4706690605,1.520564145,0.01041589832,0.5752000519,1.126352375,0.02545153918,0.5994363217,-1.142884385,-0.1824515818,0.3637047898,-0.8083316792,0.1478896643,0.6806415978,-1.250498256,0.1060052489,0.7822526569,-1.241385791,0.2189392275,0.8044746976,-1.320656127,0.7476859744,0.9109924479,1.737642465,-0.06060073273,0.7531040362,-1.137641427,-0.3297931555,0.5584509141,-0.9306860005
1166,0.9084275059,0.5088424562,0.03876505669,0.8534587769,0.2639334602,-0.02732925051,0.9754550468,0.3618333917,0.01986619036,0.9026107473,1.01033414,1.829645108,0.235840695,0.7613810206,1.397031777,2.091658641,-0.4706005337,1.521554027,0.01367218646,0.572921447,1.125502304,0.03478401481,0.5952429023,-1.142628315,-0.1818090146,0.3625387161,-0.8072674211,0.150133766,0.6782265106,-1.24950208,0.1093988025,0.7803829059,-1.241068103,0.220377206,0.802742687,-1.320324868,0.7490606455,0.9095575396,1.738581593,-0.0584115219,0.7513330781,-1.137823083,-0.3301008802,0.559142512,-0.9304889153
1167,0.9129920035,0.5082819629,0.04023544975,0.8562353093,0.2640480171,-0.02794109574,0.9791550935,0.3615444663,0.02041966423,0.9024420448,1.00827472,1.829222147,0.2382267184,0.7590122843,1.39728635,2.092282145,-0.4706385541,1.522589945,0.01777191787,0.5705385058,1.124440147,0.04624586771,0.5905813497,-1.142340413,-0.1796271232,0.3611507582,-0.806110206,0.1537382759,0.6752527258,-1.248535221,0.1134943937,0.7779475892,-1.240782619,0.2227499386,0.8005445394,-1.320079068,0.7504192234,0.9081609043,1.739571493,-0.05513580238,0.7488424861,-1.138075429,-0.329546419,0.5592924629,-0.9303256226
1168,0.9175230265,0.5075996959,0.04172953228,0.8589420869,0.2641482307,-0.02843497003,0.9828297107,0.3610692033,0.02091529679,0.9024233055,1.006274812,1.828969181,0.240863237,0.7566079295,1.397376437,2.092936758,-0.4707859401,1.523680693,0.02288090732,0.568063205,1.12312994,0.06023496015,0.5853918006,-1.142018693,-0.1755244613,0.359504422,-0.8048530282,0.1590186173,0.6716142079,-1.24762351,0.1184287645,0.7748250766,-1.240545752,0.2262880272,0.7977797828,-1.319955099,0.751758696,0.906822301,1.740612038,-0.05051208785,0.7454742423,-1.138410925,-0.3279172581,0.5587632817,-0.9302107268
1169,0.9219768147,0.5067808202,0.04324313999,0.8615425077,0.2642350805,-0.02878480928,0.9864371305,0.3603777335,0.0213383384,0.9026102417,1.004370662,1.828925738,0.2437879215,0.7541834374,1.397275869,2.093636947,-0.4710454639,1.524835066,0.02916494622,0.5655075329,1.121535543,0.07714920654,0.5796144945,-1.141661612,-0.1691195463,0.3575632303,-0.8034892285,0.1662902271,0.6672049464,-1.246793036,0.1243386608,0.7708937798,-1.240374016,0.2312220594,0.794347951,-1.319989499,0.7530760834,0.9055615356,1.741703108,-0.0442788969,0.7410703417,-1.138842219,-0.3250009101,0.5574174759,-0.9301589836
1170,0.926562536,0.5058197411,0.04481508417,0.8641696211,0.2643342215,-0.02900390648,0.990245167,0.3594461797,0.02169142823,0.9028239968,1.002472105,1.829052999,0.246509945,0.7518587515,1.397141762,2.094434028,-0.4714708061,1.526038272,0.0359281181,0.5629415661,1.119692997,0.09645867568,0.572703207,-1.141349983,-0.1615239364,0.3553574042,-0.8020501806,0.1745985913,0.6619227092,-1.246224163,0.1301920142,0.766279728,-1.240318731,0.2365224088,0.7903754028,-1.320271676,0.7544028948,0.9043610504,1.742915778,-0.03772389659,0.7356167475,-1.13962655,-0.3216048018,0.5554810408,-0.9302099489
1171,0.9314773957,0.5047103485,0.04650705148,0.8669618239,0.2644420734,-0.02909799728,0.9944888196,0.3582712668,0.02202571593,0.9028851347,1.000475842,1.82930979,0.2486656241,0.7496877153,1.397136245,2.095350793,-0.4721029044,1.527312116,0.04252389986,0.560387327,1.117694648,0.1173856243,0.56433105,-1.141112486,-0.1538830024,0.3529267218,-0.8005384547,0.1829785587,0.6557849809,-1.245982245,0.1351642425,0.7611681993,-1.240370746,0.2412609519,0.7860226164,-1.320797526,0.7557712102,0.9031754116,1.74432578,-0.03198151188,0.7292417623,-1.140896442,-0.3184902023,0.5532339754,-0.9303506168
1172,0.9366503823,0.5034543031,0.04832067724,0.8698810699,0.2645335772,-0.02905993727,0.9990677337,0.3568714376,0.02236946893,0.902843391,0.9984023275,1.829707217,0.2504771159,0.7475938527,1.397215349,2.096352884,-0.4729194099,1.52868169,0.04918532672,0.5577939656,1.115562503,0.1399442673,0.5547934165,-1.140895645,-0.1458772422,0.3502727509,-0.7989318389,0.191717414,0.6488922903,-1.245946821,0.1396911234,0.7555534151,-1.24048093,0.2458081669,0.7812678045,-1.321488502,0.7571735273,0.9019871967,1.74591478,-0.02657231197,0.7220270748,-1.14250245,-0.3153869165,0.5506444859,-0.9305425415
