frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz
794,0.2220269666,-0.2239025362,-0.2456147516,0.4528332368,-0.2555957584,-0.2360419235,0.4528332368,-0.2555957584,-0.2360419235,0.7089171238,-0.3256144379,-0.1957321624,-0.1807507435,-0.4712898826,0.8883669215,0.1771369151,-0.3279401707,0.1774886792,0.2505853752,0.02707732223,1.640772976,-0.05945081157,-0.4951011431,0.8993738061,1.554709444,-0.4400415684,-1.968685522,-0.2716980245,-0.4681079184,0.471443882,0.008704508446,-0.4142149131,0.969434869,-0.2665705134,-0.38695136,0.3461621202,-0.09480928164,-0.4975080086,0.7448339599
795,0.2226996841,-0.2241959295,-0.2446910649,0.4536540294,-0.2560667625,-0.2356636414,0.4536540294,-0.2560667625,-0.2356636414,0.7100537268,-0.3227680568,-0.1924323931,-0.1816691727,-0.4695913577,0.8851717151,0.174508598,-0.3286052369,0.1728994262,0.2529212301,0.02327207687,1.642316834,-0.0564674471,-0.4967107521,0.8939051071,1.552379395,-0.4409998259,-1.96655423,-0.2710362271,-0.4646108022,0.4688041945,0.01082338307,-0.4161742481,0.9678608828,-0.2675336546,-0.3871906026,0.3416869817,-0.09294317359,-0.4988887542,0.7396306442
796,0.2230962265,-0.2248050878,-0.2437617661,0.4542717891,-0.2565253368,-0.2351529776,0.4542717891,-0.2565253368,-0.2351529776,0.7113854276,-0.3209604333,-0.1892571718,-0.1828502161,-0.4673986152,0.8821829672,0.1718271291,-0.3288881956,0.168111174,0.2549212589,0.01949119421,1.643878516,-0.05376762627,-0.4985590173,0.8884449564,1.550211108,-0.4422127524,-1.964546535,-0.2707140206,-0.460812416,0.4664995387,0.01273788467,-0.4179943931,0.9663352143,-0.2687807757,-0.3875760012,0.3376874695,-0.09111077259,-0.5003781514,0.7343902248
797,0.2232208344,-0.2256970668,-0.2429169614,0.4556654297,-0.2570056636,-0.2342120155,0.4556654297,-0.2570056636,-0.2342120155,0.7154221093,-0.3236779666,-0.1854584236,-0.1823401689,-0.4659460418,0.8793625048,0.1695929819,-0.3293684902,0.1638803249,0.2566063237,0.01584064268,1.645793524,-0.05155440436,-0.5008666545,0.8843717697,1.551528527,-0.4436851762,-1.96452245,-0.2704612112,-0.4576891161,0.4656714507,0.0147549189,-0.4199130989,0.9654226622,-0.2693439738,-0.3885674208,0.3339294537,-0.08915683297,-0.502246246,0.7294044173
798,0.2230785463,-0.2267305364,-0.2420694244,0.4568066566,-0.2573767192,-0.2333679169,0.4568066566,-0.2573767192,-0.2333679169,0.719459082,-0.3268585162,-0.1818238905,-0.1816917087,-0.4645808061,0.8766566661,0.1673655604,-0.3296316228,0.15964649,0.2577905095,0.01203387489,1.647871519,-0.049447843,-0.5030028282,0.8802233203,1.553177651,-0.445208221,-1.96479899,-0.2707132598,-0.4541453802,0.4649981196,0.01669761723,-0.4219857435,0.9643997503,-0.2700007377,-0.389633507,0.3304535502,-0.08726036052,-0.5040322868,0.7244965655
799,0.2221066024,-0.2269393018,-0.2415322145,0.4570914818,-0.2568876094,-0.2331015577,0.4570914818,-0.2568876094,-0.2331015577,0.7228183387,-0.3299642824,-0.1794120794,-0.1796869178,-0.46509511,0.8731137921,0.165251872,-0.3301034762,0.1570826449,0.2582726288,0.008574865709,1.649712972,-0.04711537267,-0.5041784851,0.8751709399,1.55580412,-0.444975419,-1.96718341,-0.2741812381,-0.4496559138,0.4640766741,0.01862056965,-0.4261015948,0.9621036889,-0.2706818364,-0.3891075324,0.3247156244,-0.08527529669,-0.5050565966,0.7192521853
800,0.2209963491,-0.2271798128,-0.2410185512,0.4570502167,-0.256316082,-0.2332118652,0.4570502167,-0.256316082,-0.2332118652,0.7256544182,-0.3324969904,-0.177472626,-0.1775344112,-0.4658945901,0.8696496446,0.1632212916,-0.3304848517,0.1547502961,0.2585216869,0.004718969389,1.651653507,-0.044740785,-0.5049581349,0.8698176168,1.558229648,-0.44466145,-1.969634213,-0.277856935,-0.445066833,0.4628948996,0.02061024766,-0.4304805468,0.9594565523,-0.2711574432,-0.3887929372,0.3189259881,-0.08331697508,-0.5058388381,0.7141511749
801,0.2200712805,-0.2279580082,-0.2401526365,0.4563211529,-0.2559357892,-0.2341776273,0.4563211529,-0.2559357892,-0.2341776273,0.7259215209,-0.3314202218,-0.1769598159,-0.175292736,-0.4672453893,0.8665818737,0.1609437417,-0.3304328377,0.1511827469,0.2582596533,-0.001081583512,1.654502856,-0.04250990327,-0.505198767,0.8641670877,1.557966374,-0.4445861017,-1.970467558,-0.280274671,-0.4401137672,0.4597295966,0.02267330787,-0.434788217,0.9564175393,-0.2712091492,-0.3890808981,0.3131553337,-0.08114883104,-0.5066279372,0.7097502708
802,0.21893057,-0.2288903956,-0.2391895582,0.4550803743,-0.2554433798,-0.2356051307,0.4550803743,-0.2554433798,-0.2356051307,0.7250929006,-0.3293786921,-0.1775056468,-0.1724967715,-0.4692985244,0.8635414747,0.1585974452,-0.3301557859,0.1474512031,0.2575050828,-0.007716646683,1.657769065,-0.04049849422,-0.5051526828,0.8583815151,1.556986134,-0.4442742999,-1.971271215,-0.2829568254,-0.4348069065,0.4557105665,0.02474180863,-0.4395905353,0.9529604678,-0.2710531698,-0.3893298094,0.3068753448,-0.0788186193,-0.5073397701,0.7056367898
803,0.2182802873,-0.2298425408,-0.2380363776,0.4539005808,-0.2554240486,-0.2371138246,0.4539005808,-0.2554240486,-0.2371138246,0.7248499509,-0.3276776467,-0.1776810286,-0.1700786211,-0.4713662782,0.8612449762,0.1566802946,-0.3301052924,0.1447561656,0.2571971051,-0.01444792923,1.661027438,-0.03860764814,-0.5050897543,0.8535766447,1.556385392,-0.4442397428,-1.971439696,-0.284000885,-0.4317168894,0.4523963831,0.02758089176,-0.4438085223,0.9498602485,-0.2704944698,-0.391252178,0.3030411785,-0.07701237906,-0.5078252658,0.7021916082
804,0.2186554608,-0.2311051101,-0.236404824,0.4525625593,-0.2562238127,-0.2392323254,0.4525625593,-0.2562238127,-0.2392323254,0.7238851567,-0.3232593431,-0.1774522318,-0.1665558314,-0.4750520115,0.8598756849,0.1556189895,-0.3300900136,0.1424003445,0.2569675503,-0.02260051403,1.665249786,-0.03672463557,-0.5043061653,0.8499191116,1.554848058,-0.4449747779,-1.969339946,-0.2810951383,-0.4312387085,0.4488081313,0.03220762566,-0.4477741871,0.9471144644,-0.2689521053,-0.3963352031,0.3024807829,-0.07619450469,-0.5078788047,0.6997526031
805,0.2191734159,-0.2323916386,-0.2346639455,0.4511162399,-0.2571825983,-0.2413977505,0.4511162399,-0.2571825983,-0.2413977505,0.7232222239,-0.3192814024,-0.1771113931,-0.1638216024,-0.4784089141,0.8590519263,0.1546328274,-0.3301338243,0.1406722508,0.2568091401,-0.03073348886,1.669391259,-0.03485037026,-0.5034177336,0.8466623866,1.553637265,-0.4456588877,-1.96713948,-0.2778354399,-0.4317338667,0.4457463249,0.03694902127,-0.4512228369,0.9444947286,-0.2673891421,-0.4020459458,0.3034809265,-0.07559442383,-0.5077833807,0.6977225376
806,0.2197892826,-0.2333637139,-0.233114626,0.4498693027,-0.2583779566,-0.2436774703,0.4498693027,-0.2583779566,-0.2436774703,0.7244745277,-0.3179821317,-0.1758539733,-0.1654225345,-0.4780002677,0.859144267,0.1536152496,-0.3306736768,0.1411951937,0.2579779643,-0.03805409246,1.672274721,-0.03278691206,-0.5026446479,0.8431012116,1.553384003,-0.4466459563,-1.964950007,-0.2754909555,-0.4345230177,0.4447977474,0.04160771198,-0.4534449102,0.9422319021,-0.2656014546,-0.4089175773,0.3063653922,-0.0751754467,-0.5072212946,0.696140359
807,0.220379762,-0.2342844192,-0.2316093963,0.4486236145,-0.2596015871,-0.2457941958,0.4486236145,-0.2596015871,-0.2457941958,0.7262878779,-0.3178040981,-0.174553119,-0.1679078287,-0.4769456517,0.8596173062,0.1525729421,-0.331332145,0.1423598397,0.2593401416,-0.04481130604,1.674683168,-0.03072342852,-0.502011822,0.8398279368,1.553723693,-0.4475624509,-1.963164475,-0.2733057401,-0.4378768838,0.4444631926,0.04602283833,-0.455058725,0.9399978546,-0.264040252,-0.4158092857,0.3103666585,-0.07485841401,-0.5065519528,0.6947492477
808,0.2205445928,-0.2349992369,-0.2296901804,0.4474744267,-0.2609508367,-0.246402481,0.4474744267,-0.2609508367,-0.246402481,0.73076191,-0.3238345918,-0.1729624432,-0.1712611754,-0.4755964557,0.8613873756,0.1510548493,-0.332263639,0.1459417811,0.2610296913,-0.04885403848,1.676198439,-0.02927463727,-0.5026501887,0.8393762141,1.557335813,-0.4481154892,-1.963433267,-0.2723882654,-0.4424846653,0.4468481849,0.04925832397,-0.4546150137,0.9388353438,-0.2629538663,-0.4202166595,0.3102314132,-0.07442176935,-0.5062567456,0.6942114887
809,0.2206187166,-0.2356506865,-0.2279697918,0.4464413933,-0.2621444141,-0.2467516914,0.4464413933,-0.2621444141,-0.2467516914,0.7356398604,-0.3308549557,-0.1716719007,-0.1744207072,-0.4744266222,0.8630375623,0.149577532,-0.3332710184,0.1496211044,0.2627092904,-0.05234257861,1.677286304,-0.02790915051,-0.5036250356,0.839180144,1.561797457,-0.4480615906,-1.964782665,-0.2717552735,-0.4472891483,0.4494100481,0.05217005086,-0.4540328656,0.9374364975,-0.2623867655,-0.4245454736,0.3129451605,-0.07393638006,-0.5060871337,0.6935143484
810,0.2201215242,-0.2361663786,-0.2269882891,0.4449231021,-0.262246592,-0.2472634709,0.4449231021,-0.262246592,-0.2472634709,0.7402331236,-0.33831476,-0.1717799907,-0.1761094624,-0.4744979656,0.863375419,0.1477248451,-0.3337370978,0.151970545,0.2624616583,-0.0544008091,1.677639584,-0.02669265572,-0.5051028413,0.8393441996,1.567365331,-0.4452505301,-1.969492391,-0.2736907097,-0.4498754982,0.4513041397,0.05395925739,-0.4545844765,0.9344329848,-0.2649692757,-0.4285231054,0.3279651219,-0.07404315223,-0.5059559738,0.6915152934
811,0.2195003715,-0.2366940036,-0.2262675357,0.4436426343,-0.2621122328,-0.2474700687,0.4436426343,-0.2621122328,-0.2474700687,0.7447052522,-0.345818828,-0.1722471948,-0.1773066885,-0.4749875851,0.8632032063,0.145955622,-0.3342903774,0.1535469577,0.2621227809,-0.056585751,1.677824844,-0.02544218978,-0.5067244071,0.8388696854,1.573263039,-0.4419688428,-1.975014833,-0.2758467249,-0.4519393768,0.4526122724,0.05543286884,-0.4554251763,0.9310686133,-0.2679104779,-0.432168244,0.3450042862,-0.0737412895,-0.5060793083,0.6890925974
812,0.2186424072,-0.2375272853,-0.2264908412,0.4429493202,-0.2613207622,-0.2476850945,0.4429493202,-0.2613207622,-0.2476850945,0.7468954962,-0.3493323956,-0.1738211373,-0.1771360246,-0.4762647911,0.8609278956,0.1442251794,-0.3350349943,0.1523661202,0.2618060335,-0.06090971354,1.677700873,-0.02304401811,-0.507879877,0.834224434,1.578728574,-0.4379163216,-1.982291711,-0.2773221078,-0.4515024627,0.4501867515,0.05558718595,-0.4572931755,0.9263778427,-0.2709810932,-0.4365807288,0.3704003601,-0.07182444242,-0.5068258598,0.6849817668
813,0.2177884642,-0.2384139264,-0.2268420368,0.4426605162,-0.260490962,-0.247543319,0.4426605162,-0.260490962,-0.247543319,0.748549909,-0.3518917363,-0.1754725995,-0.1764947362,-0.4778524772,0.8583153475,0.142733432,-0.3358958253,0.1498559506,0.2616927125,-0.06575717091,1.677754815,-0.02049432645,-0.508893972,0.8284414657,1.583472497,-0.4342722979,-1.989044012,-0.2784597132,-0.4503354815,0.4470597862,0.05580080065,-0.4593600157,0.9215215614,-0.2738285995,-0.4402200838,0.3933866333,-0.06935322193,-0.5078411858,0.680596969
814,0.2175665309,-0.2393783592,-0.2273156339,0.4440207049,-0.2602088811,-0.2463896929,0.4440207049,-0.2602088811,-0.2463896929,0.7492429918,-0.3517971606,-0.1770110952,-0.173828643,-0.4805935581,0.8550609421,0.1426859139,-0.3375850835,0.1449979494,0.2631284644,-0.07321456296,1.678940697,-0.01845036544,-0.5098273365,0.8206913274,1.58661075,-0.4328678635,-1.993191358,-0.2762232526,-0.4494692993,0.4420765946,0.05798993915,-0.4623103936,0.9170912342,-0.2741497599,-0.443198943,0.4056556316,-0.06553202865,-0.509423326,0.6762560148
815,0.2174860462,-0.2403845063,-0.2277141039,0.4456684783,-0.2600697202,-0.2450706239,0.4456684783,-0.2600697202,-0.2450706239,0.7496690201,-0.3510260676,-0.1784137408,-0.17074321,-0.4835548391,0.8518883408,0.1429617629,-0.3392961071,0.1390108196,0.2649015373,-0.08088497666,1.680433756,-0.01641966734,-0.5105780738,0.8124409017,1.588457916,-0.4322642416,-1.995898575,-0.2734680681,-0.4483952398,0.4369129297,0.06064758918,-0.4653526586,0.912647905,-0.2739505689,-0.4453239545,0.4129184032,-0.06146452475,-0.5111349226,0.6719202983
816,0.2178884979,-0.2414282654,-0.2273892699,0.4477730488,-0.2607454068,-0.243428806,0.4477730488,-0.2607454068,-0.243428806,0.7505905934,-0.3502804503,-0.17864659,-0.1671921338,-0.4871764082,0.8493854996,0.1438478541,-0.3411003765,0.1318855285,0.2671987803,-0.08785289916,1.68331854,-0.0145086376,-0.5109742254,0.8038271024,1.587806454,-0.4329919387,-1.99468357,-0.2703990052,-0.4483021984,0.4331725451,0.06526172778,-0.4690844123,0.9090468609,-0.2724598845,-0.4453880275,0.4047571933,-0.05706547015,-0.5130513791,0.668403329
817,0.2183343045,-0.2424781009,-0.2268313169,0.4497870807,-0.2615239516,-0.2417996045,0.4497870807,-0.2615239516,-0.2417996045,0.7515640322,-0.349622252,-0.1785910651,-0.1636390617,-0.4907960605,0.847380667,0.1448575109,-0.3427427171,0.1242106084,0.2697826779,-0.09472491646,1.686351755,-0.0125771409,-0.5111786088,0.7955861269,1.585868252,-0.4345141062,-1.991917877,-0.2673547585,-0.4482696037,0.4299548715,0.07018231507,-0.472595824,0.9054959638,-0.2706564766,-0.444656234,0.3921423089,-0.05279967089,-0.5149591857,0.6650553285
818,0.2185682814,-0.2438241784,-0.2253024353,0.4508857209,-0.2625160721,-0.2404156947,0.4508857209,-0.2625160721,-0.2404156947,0.7542371937,-0.3526079095,-0.1774403274,-0.1631249524,-0.4923682227,0.8478686792,0.1451231282,-0.3439906124,0.1164607065,0.2723402665,-0.10078256,1.689736075,-0.009999180193,-0.5109986148,0.7903469179,1.58074385,-0.4387124406,-1.985133281,-0.2663001757,-0.4479502027,0.4297207186,0.07422371437,-0.4737218154,0.9023073024,-0.2687675216,-0.4410716011,0.3683003061,-0.04828065242,-0.5169784897,0.6625372995
819,0.218664375,-0.2450260543,-0.2235599617,0.4515809072,-0.2634447297,-0.2391416225,0.4515809072,-0.2634447297,-0.2391416225,0.756730639,-0.3555879533,-0.1760477912,-0.1632165233,-0.4934177608,0.8490531246,0.1452528261,-0.3448194508,0.1086093129,0.2750042396,-0.1064622768,1.692852208,-0.007561891252,-0.5105615413,0.7855316983,1.574884537,-0.4433698666,-1.977500808,-0.2655832061,-0.4474318429,0.4300456419,0.07810629665,-0.4741855354,0.899191534,-0.2669778771,-0.4368510625,0.3421297374,-0.04453269681,-0.5187328522,0.6602033787
820,0.2180342993,-0.2457042414,-0.2217186823,0.450486865,-0.2640148971,-0.2387824332,0.450486865,-0.2640148971,-0.2387824332,0.7579079418,-0.3575472817,-0.1747927393,-0.1634300684,-0.4940680554,0.8519254942,0.1447429681,-0.3440064973,0.1010251414,0.2773115934,-0.110429273,1.694527309,-0.005680881009,-0.5095581367,0.7827624421,1.567377513,-0.4487293635,-1.969149413,-0.2659923642,-0.445839122,0.4312428344,0.08112537474,-0.4732056112,0.8957443058,-0.2668645557,-0.4319966467,0.3167884732,-0.04399127917,-0.5191312524,0.6580990643
821,0.2173221609,-0.2461654313,-0.2198186271,0.4490399419,-0.2643555419,-0.2385542841,0.4490399419,-0.2643555419,-0.2385542841,0.7586302252,-0.3589141305,-0.1735174141,-0.1639088218,-0.4943121601,0.8549969705,0.1441425014,-0.3428058637,0.09378143896,0.2796438762,-0.1138022535,1.695600703,-0.004044646785,-0.5084344942,0.7800568349,1.560249038,-0.4536469798,-1.961208347,-0.2664854617,-0.444082954,0.4326209427,0.08399033614,-0.4718820194,0.8922295955,-0.2670046005,-0.4272772712,0.2928287218,-0.04458965206,-0.5191153724,0.6559995
822,0.2165183786,-0.2458874464,-0.2185313104,0.4471196343,-0.2634235733,-0.2390025122,0.4471196343,-0.2634235733,-0.2390025122,0.757703544,-0.3571029151,-0.1733609405,-0.1634835083,-0.494640507,0.8563353827,0.1434774249,-0.3407153539,0.08746839843,0.2818152034,-0.1165481973,1.694973288,-0.003170824536,-0.5074638057,0.7762789491,1.556959091,-0.4541655109,-1.958201754,-0.2666795711,-0.4426351029,0.4325943813,0.08592928155,-0.4718686827,0.8881554395,-0.2683399614,-0.4260241718,0.2875718176,-0.04843081315,-0.5178777276,0.6528958601
823,0.2157838541,-0.2455099405,-0.217374658,0.4451682529,-0.2622941792,-0.239559082,0.4451682529,-0.2622941792,-0.239559082,0.7565331451,-0.3548978222,-0.1733881758,-0.163257456,-0.4946282138,0.8574049106,0.1428962293,-0.3386199522,0.08183294769,0.2840585644,-0.1191278389,1.693687547,-0.002427696848,-0.5065483974,0.7720817586,1.554780372,-0.4538462823,-1.956423083,-0.2665883059,-0.4413497956,0.4322740338,0.0879764399,-0.4716612122,0.8837094708,-0.2697356454,-0.4256700842,0.286772213,-0.05272683089,-0.5165972486,0.6495939584
824,0.2155391997,-0.2453263817,-0.2161548474,0.4444616583,-0.2608939389,-0.2385671361,0.4444616583,-0.2608939389,-0.2385671361,0.7557930002,-0.3533695552,-0.1729320099,-0.1643653973,-0.4934082077,0.8579541882,0.1427644291,-0.3376502088,0.07858674649,0.2872623479,-0.1222380953,1.69148466,-0.001384297789,-0.5059218862,0.7662948423,1.556942237,-0.4521525252,-1.957587657,-0.2644896581,-0.4407739304,0.4308832881,0.09121026691,-0.4710197534,0.8793710597,-0.2694892066,-0.4269949095,0.2920841734,-0.05562626202,-0.5163344331,0.6464447103
825,0.2153646341,-0.2451402941,-0.2151091508,0.443897814,-0.2596309527,-0.2376245663,0.443897814,-0.2596309527,-0.2376245663,0.7549409688,-0.351748032,-0.1726461173,-0.1654833767,-0.4921189488,0.8581173409,0.1427960479,-0.3369846755,0.07584353418,0.2905301727,-0.1257783197,1.688964589,-0.000540289474,-0.505426146,0.7596012251,1.559955955,-0.4502221199,-1.959655134,-0.2620928959,-0.4404185375,0.429074845,0.09460966974,-0.4701790028,0.874733295,-0.2690457553,-0.4288396286,0.2993184044,-0.05829020062,-0.5162395455,0.643110901
826,0.2155893165,-0.2449448939,-0.2143921437,0.4441498188,-0.2594267274,-0.2369480209,0.4441498188,-0.2594267274,-0.2369480209,0.7541083042,-0.3500039371,-0.1725423526,-0.1666708567,-0.4906469794,0.8580421439,0.1435297502,-0.3373687353,0.072747246,0.2937120764,-0.1301897176,1.686460608,-9.122823112e-05,-0.5051263664,0.7497926956,1.562672693,-0.449487397,-1.961526133,-0.2585497152,-0.43948451,0.4259828452,0.0996842325,-0.4687578898,0.8689742284,-0.2682047536,-0.4301116873,0.3014058612,-0.0596837125,-0.5168549472,0.6395822356
827,0.2158220954,-0.2448020293,-0.2138644609,0.4444409904,-0.259483852,-0.2364535454,0.4444409904,-0.259483852,-0.2364535454,0.7531454088,-0.3480433504,-0.1726160316,-0.1676722913,-0.4894034014,0.8573828996,0.1443612286,-0.338006334,0.06972006712,0.296734221,-0.1350564701,1.684127127,0.0001000242012,-0.5049408899,0.739215129,1.565513872,-0.4488266112,-1.963649024,-0.2552499614,-0.4388381963,0.4229492611,0.1046449726,-0.4672139419,0.8631449598,-0.2672916345,-0.4314142512,0.3030456753,-0.06063794138,-0.5175882025,0.6358666654
828,0.215703713,-0.2449540398,-0.2137974932,0.4440023721,-0.2601653007,-0.2373642721,0.4440023721,-0.2601653007,-0.2373642721,0.7522489376,-0.346196939,-0.1734159334,-0.1672980444,-0.4896968219,0.8552614235,0.1447729498,-0.3385281479,0.06543783056,0.2988710639,-0.1407608899,1.682962785,-0.0005043089569,-0.5050561522,0.7273195223,1.566758274,-0.4486896321,-1.965326737,-0.2539167175,-0.4392058371,0.4207399062,0.1085510713,-0.4650760103,0.8565782344,-0.2667238845,-0.4322366894,0.3011749118,-0.05998095289,-0.5184233677,0.6313532451
829,0.2156587462,-0.2453454929,-0.2137691979,0.443546907,-0.2611152583,-0.238371742,0.443546907,-0.2611152583,-0.238371742,0.7515434992,-0.3446775654,-0.1742570945,-0.1667559539,-0.4902445833,0.8527848488,0.1452402615,-0.3393700278,0.06151457081,0.3008139351,-0.1466960194,1.682170299,-0.00098840194,-0.5052777524,0.7158981579,1.567667119,-0.4488217944,-1.966672606,-0.2531188006,-0.4400279377,0.4191503356,0.1119845436,-0.4631121088,0.8503622159,-0.2660637053,-0.4330186464,0.2988883374,-0.05884459388,-0.5193738014,0.6268766925
830,0.2155790314,-0.2464937336,-0.2133633765,0.4423590522,-0.2626060582,-0.2391632743,0.4423590522,-0.2626060582,-0.2391632743,0.7505318634,-0.3433618023,-0.1747549731,-0.1655668265,-0.4920047885,0.8505396128,0.1457718719,-0.3409439951,0.05853221771,0.3028247976,-0.1537910901,1.682911069,-0.001025271949,-0.5054757842,0.7083973845,1.566050895,-0.4510085687,-1.965234265,-0.2544535485,-0.4421724163,0.4204102093,0.1138416113,-0.4615090676,0.8458053052,-0.265530424,-0.4336750591,0.2976573215,-0.05668878684,-0.5204571595,0.6231252732
831,0.2155231184,-0.2477783131,-0.2130937885,0.4412403806,-0.2641822987,-0.2400673735,0.4412403806,-0.2641822987,-0.2400673735,0.7500228523,-0.3428842884,-0.1754024463,-0.1643966417,-0.4937854415,0.84806671,0.1463840912,-0.3427008443,0.05596107824,0.3046243312,-0.1610268329,1.68367387,-0.0006746300264,-0.5057673308,0.7019304684,1.564190987,-0.4533170795,-1.963624869,-0.256074757,-0.4445709531,0.4219812995,0.1151400186,-0.4603288229,0.8416184412,-0.2649458037,-0.4343440118,0.2962152555,-0.05445978561,-0.5215930792,0.6193465582
832,0.2156087221,-0.2488087017,-0.2132281288,0.4409577631,-0.2653747206,-0.2408410537,0.4409577631,-0.2653747206,-0.2408410537,0.7505604637,-0.3433578434,-0.1764434329,-0.164613356,-0.4937356448,0.8450042057,0.1474538444,-0.3441716061,0.05399469285,0.3060573263,-0.1676484468,1.684133061,0.00055694031,-0.5061983875,0.6966188283,1.564226013,-0.4538566851,-1.963703482,-0.257007839,-0.4466001131,0.4227622542,0.1149229994,-0.4598401779,0.8387285514,-0.2642012032,-0.4350572946,0.2936756228,-0.05415418725,-0.5221952025,0.6153590094
