frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz,F16_data.tx,F16_data.ty,F16_data.tz
654,1.963337007,-0.2929511593,-1.370702671,1.705125115,-0.3152834043,-1.452787182,1.686306076,-0.3374874417,-1.412952571,2.416435982,-0.4877431758,-1.573782779,-0.01479896282,-0.3546101165,-0.6055590412,0.3503862069,-0.4130765624,-0.9244790827,0.4947372841,-0.44005962,-0.905770643,-0.6041343638,-0.3245470691,0.7811758017,-0.4379548605,-0.08225173274,-1.34013505,-0.7168154745,-0.2604073279,0.8596020446,-0.5345241766,-0.2829704584,-1.161193455,-0.1343039943,-0.3601642629,0.8415276695,-0.03399315757,-0.3073377567,0.9209432406,-0.01311704485,-0.3519525251,0.311275939,-0.05981589578,-0.2071554185,1.266269106,0.1588347486,-0.3269476308,-0.5012409617,0.8743704996,-0.3712122843,-0.8896175878,0.2694028435,-0.4385789157,-0.9718150279,-0.1133704007,-0.3702138755,0.4060545489
655,1.964966862,-0.2930048733,-1.371454528,1.705465843,-0.3150890027,-1.453274634,1.687231632,-0.3368703558,-1.41320078,2.416523968,-0.4861087191,-1.574334385,-0.01328663812,-0.3535342542,-0.606026533,0.3543457096,-0.4113590547,-0.9237133273,0.4943173359,-0.4385193698,-0.906616909,-0.6021864086,-0.3243563136,0.779427356,-0.4416523812,-0.08382366286,-1.339786908,-0.7154947395,-0.2628300876,0.8586976387,-0.5345292662,-0.2828375136,-1.159185921,-0.1362475921,-0.3621156659,0.8412863612,-0.03278515246,-0.3077594593,0.9218490262,-0.01137601743,-0.3517476914,0.3105780435,-0.0587599089,-0.2072959593,1.265581434,0.1557857835,-0.325984156,-0.5015876036,0.8660547073,-0.3704161992,-0.8959525559,0.2682435058,-0.4384293304,-0.9723286435,-0.1122685236,-0.3702133009,0.4055911329
656,1.967046587,-0.2933180405,-1.372122909,1.705591819,-0.3146238335,-1.453658709,1.68802063,-0.3358986229,-1.41345905,2.417414309,-0.4830830113,-1.576189978,-0.01152767537,-0.35266282,-0.6069508415,0.3568072292,-0.4082613646,-0.9225075736,0.4937392506,-0.4366856599,-0.9076334224,-0.6010886813,-0.3237796092,0.7768273725,-0.4456015354,-0.08569157173,-1.339380876,-0.7141404541,-0.2656354048,0.8582048678,-0.534884118,-0.2828411422,-1.15762369,-0.140219724,-0.3653963853,0.8415827547,-0.03161944692,-0.3081917478,0.9233402216,-0.00923630682,-0.3519849391,0.3093551785,-0.0577429008,-0.2072808175,1.264903131,0.1528539868,-0.3255208224,-0.5019798875,0.8589471371,-0.3695295024,-0.9023228289,0.2661938542,-0.4377701009,-0.9723082643,-0.1109573103,-0.3706878973,0.4049713446
657,1.968591647,-0.2935892483,-1.372616096,1.705579412,-0.3139473658,-1.453830324,1.688518746,-0.3347751155,-1.413830163,2.418555543,-0.4806039908,-1.577863003,-0.01017642746,-0.3519095813,-0.6076469465,0.3579451133,-0.4064837284,-0.9223800557,0.4937832363,-0.4355893091,-0.9084381353,-0.6005611946,-0.3232451191,0.7738864916,-0.4490742274,-0.08830482155,-1.339021095,-0.7133754774,-0.2680910387,0.8570311318,-0.5356470102,-0.2831084604,-1.156681796,-0.1438892109,-0.3689492475,0.8417204057,-0.03100618761,-0.3087258444,0.9245578267,-0.007457882743,-0.3519149718,0.308360385,-0.05663656961,-0.2076065843,1.263905717,0.1504208467,-0.3249186256,-0.5026985992,0.8502347357,-0.3695472655,-0.9087047116,0.2640816282,-0.4363584709,-0.9722829819,-0.1099335239,-0.371254127,0.404357038
658,1.969257833,-0.2938560859,-1.372832554,1.705223747,-0.312766744,-1.45374762,1.688423757,-0.333248142,-1.414464447,2.42017992,-0.4792304951,-1.578982058,-0.009762313652,-0.3516032574,-0.6079422067,0.3570951711,-0.4078124126,-0.9246291093,0.4952116185,-0.4361947128,-0.909024716,-0.6009339419,-0.3226740245,0.770550316,-0.4522515735,-0.09286872747,-1.338957055,-0.7135794414,-0.2701241999,0.8545221866,-0.5374190347,-0.2841117195,-1.157396214,-0.1473523958,-0.3732066481,0.841455204,-0.03119260301,-0.3094301149,0.9255454852,-0.006332761166,-0.3509657174,0.3077713246,-0.05517590606,-0.2081289921,1.261237702,0.1483791927,-0.323812123,-0.5038777422,0.8383829536,-0.3705944142,-0.9153237239,0.2617271599,-0.4334719691,-0.9722217982,-0.1096110272,-0.3720943015,0.4033289944
659,1.969493327,-0.2942300081,-1.372769124,1.704602156,-0.3113106967,-1.453416002,1.68793653,-0.3314975838,-1.415095907,2.422269022,-0.4781403596,-1.579948178,-0.009714978161,-0.3515224877,-0.6079652416,0.3547675071,-0.4107980838,-0.928172152,0.4972473162,-0.4377508202,-0.9094204375,-0.6021329439,-0.3219709517,0.7667416621,-0.4552253959,-0.09844777862,-1.338979715,-0.7144770688,-0.2719802525,0.8513704706,-0.5397976481,-0.285512329,-1.15886791,-0.1513666148,-0.3780874467,0.8411343358,-0.03189446474,-0.3102254644,0.9265856345,-0.005684788631,-0.3493791841,0.3074314704,-0.05382511218,-0.2088430054,1.258153774,0.1465698071,-0.3225628205,-0.5051988668,0.8247554216,-0.3724458207,-0.9219522448,0.2591499543,-0.429760657,-0.9719976242,-0.1097279449,-0.3732491244,0.4021370033
660,1.969554941,-0.294443521,-1.372594076,1.704266664,-0.3103479134,-1.452906265,1.687710765,-0.3303017311,-1.415311969,2.423950519,-0.4771074276,-1.580554994,-0.008974945898,-0.350741096,-0.6075712645,0.3529593434,-0.4132568514,-0.9310500873,0.4984236043,-0.4386820636,-0.9093903271,-0.6031904157,-0.3215701067,0.7628579842,-0.4570852609,-0.1022578878,-1.338582836,-0.7156277786,-0.2734402671,0.8484264956,-0.5412801556,-0.2862040101,-1.158449481,-0.1545093354,-0.3817865149,0.8408599008,-0.03274182763,-0.3110048378,0.9270911967,-0.00549548566,-0.3476338948,0.3075048252,-0.05346408812,-0.2104827704,1.258151991,0.1453608835,-0.3216064989,-0.5063534356,0.8109471056,-0.3755304038,-0.927985097,0.2575377775,-0.4270116511,-0.9720882772,-0.1096896992,-0.3741336077,0.4018591682
661,1.969350526,-0.2943538178,-1.372579191,1.704490698,-0.3100781765,-1.452224152,1.688117797,-0.3298124422,-1.414967708,2.424845264,-0.4762524881,-1.580702624,-0.006421582347,-0.3485318844,-0.6067219842,0.352658455,-0.4142122365,-0.9325759975,0.4980895688,-0.4382330653,-0.9087474421,-0.6036107951,-0.3217062229,0.7586979612,-0.4573733416,-0.1030287906,-1.337713374,-0.7171493145,-0.2741389604,0.8450709645,-0.5410384947,-0.2854153546,-1.154764899,-0.1559845662,-0.3836551104,0.8405644349,-0.03351086687,-0.3115642057,0.9267866206,-0.006021709461,-0.3454392195,0.3079910545,-0.05432609242,-0.2135363229,1.262806322,0.1451092172,-0.3213308683,-0.5074911326,0.7968540249,-0.3814768592,-0.9336164984,0.2570160383,-0.425971276,-0.9729838959,-0.1089676832,-0.3748930724,0.4030912112
662,1.968973568,-0.2940263404,-1.372676662,1.705048572,-0.3101269274,-1.451442231,1.68888224,-0.3296535181,-1.414363431,2.425438346,-0.4754361837,-1.580817154,-0.002915209035,-0.3458253898,-0.6055954751,0.3528276035,-0.4142217373,-0.9334466907,0.4970524534,-0.4370191172,-0.9077606539,-0.6036910498,-0.322152492,0.7540205211,-0.4566016998,-0.1021927312,-1.336567499,-0.7188772694,-0.2743603624,0.8414234345,-0.5397272059,-0.2837779873,-1.149347364,-0.1563541862,-0.3845114189,0.8402239482,-0.03430512891,-0.312084193,0.925883207,-0.006837634417,-0.3432136899,0.3086432885,-0.05582003928,-0.2175460508,1.270092798,0.1456012069,-0.3214357822,-0.5087488015,0.7826685781,-0.3889754586,-0.9391823552,0.2572751903,-0.4258013753,-0.9744026735,-0.1078466509,-0.3754763085,0.4051408889
663,1.968997453,-0.2934000247,-1.372695765,1.705781296,-0.3102989765,-1.450849145,1.689726114,-0.32970981,-1.41387232,2.426193623,-0.4739218911,-1.581611295,-0.0003213282157,-0.3441363379,-0.6044732876,0.3524712877,-0.4133397375,-0.9338876876,0.49607823,-0.4354572137,-0.9069889476,-0.6035929246,-0.3226528105,0.7490679473,-0.455280262,-0.1009633471,-1.335105233,-0.7198887067,-0.2748645724,0.8393499319,-0.5380274669,-0.2822406316,-1.144008821,-0.1561709363,-0.3847462117,0.8399031896,-0.03518491758,-0.3130305182,0.9244236047,-0.006845443168,-0.3424782795,0.3091552086,-0.05752685335,-0.2218314388,1.278014522,0.1463964935,-0.3212787746,-0.5099018566,0.7704747313,-0.3939768415,-0.9444036997,0.2588951338,-0.4258517386,-0.9757706775,-0.1068948882,-0.3749865959,0.4070512844
664,1.969681175,-0.2920643488,-1.372286027,1.706755776,-0.3109639267,-1.450279326,1.690658188,-0.3304060663,-1.413277056,2.42668787,-0.4708127073,-1.583267321,0.001383952693,-0.3435711469,-0.6031416718,0.3505920774,-0.4106739726,-0.9332976921,0.4945243767,-0.4328651066,-0.9063899316,-0.6029162482,-0.3228249352,0.7424809749,-0.4515012695,-0.09823590611,-1.332921713,-0.7199446072,-0.2758737228,0.8400423774,-0.5349503524,-0.2803239392,-1.137528587,-0.1562825674,-0.3834086257,0.8398717234,-0.03628900539,-0.314594804,0.9222722298,-0.005663714705,-0.3442085861,0.3093280553,-0.06098756538,-0.2271735253,1.289231531,0.1473399936,-0.3208843722,-0.5108002691,0.7612740667,-0.3948520734,-0.947750018,0.2633406163,-0.4267603613,-0.9772301308,-0.1063572051,-0.3724427938,0.4090086499
665,1.970458534,-0.2907265281,-1.371749016,1.707763743,-0.3116243171,-1.449782328,1.691507646,-0.3311964903,-1.412701824,2.42739011,-0.4674856373,-1.585165836,0.002155403043,-0.3434349558,-0.6018127759,0.3484570755,-0.4078615075,-0.9326894137,0.4931562616,-0.4304017806,-0.9058822551,-0.6025987971,-0.3230908439,0.7363966016,-0.4480702485,-0.09561764853,-1.330627121,-0.7197225783,-0.2769921759,0.8418584531,-0.5321810613,-0.2787157657,-1.13153043,-0.1557780689,-0.382040984,0.8398496136,-0.03761385854,-0.3163784626,0.9198420791,-0.004259164535,-0.3465703299,0.3096124008,-0.06436967442,-0.2322983971,1.300218765,0.1484906016,-0.3200809274,-0.5115417196,0.7530218896,-0.394305013,-0.9509913995,0.2682767903,-0.4275504975,-0.9784395639,-0.1060532166,-0.3694561453,0.4109078747
666,1.971163166,-0.2899053606,-1.371443002,1.708696,-0.3116588997,-1.44967454,1.692003238,-0.3315447705,-1.412693694,2.429134019,-0.4652644374,-1.587274476,-5.261461283e-05,-0.3451896867,-0.6003903046,0.3465350262,-0.406476721,-0.9331105358,0.4934453511,-0.4294867886,-0.9057750747,-0.6037448294,-0.3238699594,0.7332677786,-0.4491192862,-0.09597625693,-1.328753035,-0.718884533,-0.2781504962,0.8446424232,-0.5316903657,-0.2788218719,-1.128864154,-0.15246395,-0.3822780938,0.8395281774,-0.03888543247,-0.3183097103,0.9174940896,-0.002435120699,-0.3497884539,0.3102590986,-0.06510835639,-0.2357962782,1.306349099,0.1498364442,-0.3183289415,-0.5122353234,0.7450326195,-0.3925883358,-0.9552375568,0.2721329321,-0.4266490978,-0.9783172553,-0.1061247268,-0.366819215,0.4120216736
667,1.972026552,-0.2891903633,-1.371227957,1.70973016,-0.3114890629,-1.449810649,1.692427865,-0.3318155702,-1.412986934,2.431431987,-0.4632656188,-1.589764097,-0.003940742783,-0.3483152333,-0.5988540941,0.3447042308,-0.4055228464,-0.9338145559,0.4944951951,-0.4291009476,-0.9058944326,-0.6053528447,-0.3250144006,0.7313545083,-0.4518522593,-0.09754373034,-1.326903243,-0.7174328816,-0.2794873709,0.8484518712,-0.5320283711,-0.2797791433,-1.127660814,-0.1476700814,-0.3829180108,0.8390746088,-0.0400815859,-0.3205472324,0.9148980073,3.932751722e-05,-0.3541512754,0.3110298452,-0.06461112157,-0.2387573097,1.310609097,0.1514764284,-0.3160626414,-0.5127937569,0.738058768,-0.389302734,-0.960137439,0.2761409445,-0.4250988675,-0.977575533,-0.1063525139,-0.3638864432,0.4128263444
668,1.972927007,-0.2888022502,-1.371089441,1.710672746,-0.3111739963,-1.450065084,1.693011747,-0.3317799744,-1.413204149,2.43405077,-0.4608651651,-1.592382233,-0.006539149604,-0.3500921362,-0.5982461641,0.3444092976,-0.4049427625,-0.9347503906,0.4955591299,-0.4287198034,-0.9060060553,-0.6065523329,-0.3265429395,0.7298288626,-0.4535056934,-0.0985730455,-1.325186349,-0.7164505318,-0.2810688556,0.8511929879,-0.532816566,-0.2808096709,-1.126942228,-0.1447201965,-0.3837726816,0.8384334692,-0.04155129611,-0.3229568886,0.9118743346,0.002185006168,-0.3570001643,0.3118487702,-0.06348800365,-0.2411170503,1.313133075,0.153376438,-0.3137492691,-0.5130722401,0.7317021214,-0.3858869011,-0.9681558211,0.2793154342,-0.4236971975,-0.9776067256,-0.1062360607,-0.361431094,0.4137246517
669,1.973777328,-0.289139747,-1.37093238,1.711462184,-0.3106224009,-1.450479606,1.69390305,-0.3312003022,-1.413267081,2.437020406,-0.4578271463,-1.595147738,-0.007543956841,-0.3496079716,-0.5992223044,0.3468041549,-0.4051822912,-0.9360902748,0.4962814103,-0.428244661,-0.9059700445,-0.6071677463,-0.3288282394,0.7291327464,-0.4533248628,-0.0986191182,-1.323690696,-0.7163538355,-0.2832260509,0.852286387,-0.5344087731,-0.2819143233,-1.126881292,-0.1450803421,-0.384985264,0.8373837628,-0.04349284897,-0.3256215056,0.9077546776,0.003508372311,-0.3569517355,0.3127889731,-0.06162290057,-0.2422664034,1.313008573,0.1556312216,-0.3112628002,-0.5126443468,0.7267613419,-0.3821993312,-0.9819002444,0.2812633409,-0.4228066026,-0.9790170369,-0.1056274276,-0.3596934875,0.4148518459
670,1.974596412,-0.2898983477,-1.370781339,1.712174988,-0.3098711318,-1.451068791,1.694940579,-0.3302838431,-1.413285513,2.440358643,-0.454376226,-1.598171352,-0.007774370198,-0.3479281177,-0.6011774876,0.3504476308,-0.4058242569,-0.9377252423,0.4969469912,-0.4278192601,-0.9059111297,-0.607597347,-0.3315849274,0.7292988218,-0.4524562064,-0.09831487232,-1.32241327,-0.7165949438,-0.2857117984,0.8526782857,-0.5366669849,-0.2832419231,-1.127540128,-0.1468666985,-0.3866853513,0.8361701282,-0.04583127343,-0.3285068995,0.9029376361,0.00433797964,-0.3552011916,0.3138517513,-0.05910806401,-0.2425703418,1.310991891,0.1581888861,-0.3085325475,-0.5119168571,0.7228105279,-0.3780979904,-0.9987385551,0.2823318595,-0.422089936,-0.9811308901,-0.1046920797,-0.3585026323,0.4159935113
671,1.975363918,-0.2902657209,-1.370723676,1.712769169,-0.3091847718,-1.45159692,1.695832916,-0.3294813528,-1.413095334,2.443757966,-0.4506172416,-1.60124369,-0.006031873942,-0.3452508602,-0.603255585,0.3528149104,-0.4054816354,-0.939161279,0.4976917418,-0.4272523942,-0.9059652084,-0.6079635857,-0.3337701438,0.7288725514,-0.4510408048,-0.09747068252,-1.321334741,-0.7169453714,-0.2876457698,0.8525466438,-0.5385406305,-0.2841713879,-1.127784796,-0.1485158407,-0.3886026582,0.8354396309,-0.04864377383,-0.3312441054,0.8988514996,0.004809228045,-0.3529044345,0.31486175,-0.05701532803,-0.2433621414,1.309727809,0.1607069934,-0.3060655588,-0.5119792661,0.7175404126,-0.3749968328,-1.013238098,0.2825701519,-0.4212588606,-0.9833975114,-0.1035216937,-0.3579567669,0.4170343506
672,1.976210543,-0.2900132633,-1.370800425,1.713161464,-0.3087677232,-1.451967172,1.696527433,-0.3289792078,-1.41256904,2.447702134,-0.4459858675,-1.604720432,-0.000802319012,-0.3409821474,-0.6057643715,0.3525410225,-0.4038998767,-0.939931993,0.4986569732,-0.4263414906,-0.9062514789,-0.6084021824,-0.3352386733,0.727546497,-0.448449149,-0.0957088955,-1.320509417,-0.7175189185,-0.2886966996,0.8520940744,-0.5397911928,-0.2845854647,-1.127377271,-0.1500364736,-0.3907093781,0.8353935426,-0.0532200764,-0.3335352274,0.8958489374,0.004779146214,-0.349629706,0.3159024104,-0.05608892065,-0.2452924059,1.310147664,0.1630910213,-0.3040765103,-0.5134499848,0.7101939753,-0.3733998249,-1.023655335,0.2812530271,-0.4203986812,-0.9859937988,-0.102200801,-0.3582043026,0.4178031028
673,1.977089074,-0.2895524204,-1.3709168,1.713376216,-0.3084679181,-1.452266458,1.697088516,-0.328588892,-1.411810783,2.451922959,-0.4409177502,-1.608272278,0.006517848284,-0.335440747,-0.6087167264,0.3512094103,-0.4018430935,-0.9404936998,0.4997995031,-0.4254081903,-0.9066691388,-0.6089137988,-0.3362963792,0.7257846307,-0.4448078214,-0.09321066465,-1.3197648,-0.7184325168,-0.2892571,0.8512931355,-0.5408617278,-0.2847549414,-1.126850377,-0.1519656436,-0.3928945053,0.8356588654,-0.05883575374,-0.3356166877,0.8934779871,0.004434041385,-0.3456073119,0.3170233787,-0.05564232024,-0.2477249352,1.311035224,0.1654688539,-0.3024086634,-0.5155855567,0.7016292121,-0.3726975829,-1.032174004,0.2790417003,-0.419545926,-0.988925145,-0.1008517193,-0.3589213463,0.4184306963
674,1.977712143,-0.2890309586,-1.370956884,1.713532852,-0.3080150603,-1.452534716,1.69740029,-0.3281988869,-1.411003649,2.454985769,-0.4370170877,-1.610660804,0.01276208639,-0.3301930659,-0.6108125341,0.3507175731,-0.3994526523,-0.9417372733,0.5009785558,-0.425047552,-0.9070237913,-0.6094189437,-0.3365783017,0.7232884958,-0.4413919231,-0.09062454423,-1.318740745,-0.7194625686,-0.2895321816,0.8499761162,-0.5417239926,-0.2846397103,-1.126227197,-0.1535325333,-0.3947621309,0.8360203058,-0.0625464229,-0.3379191326,0.891959428,0.004403795078,-0.3429863341,0.3180008372,-0.05460078676,-0.250061243,1.311814502,0.1678317622,-0.3010121275,-0.5174322835,0.6919609135,-0.3726309746,-1.039251388,0.2780651187,-0.4183376654,-0.9913844674,-0.0996229035,-0.3594975092,0.4192547742
675,1.977841515,-0.2882811195,-1.370949135,1.713567124,-0.3072045412,-1.452851802,1.697205709,-0.3278074478,-1.409942182,2.456394288,-0.4348175227,-1.611193827,0.01745919038,-0.3251312525,-0.6109198962,0.3520850607,-0.3965484345,-0.9440790041,0.5025685394,-0.42580689,-0.9074180461,-0.6098064278,-0.3352112725,0.71901827,-0.4384221146,-0.08764227847,-1.317223383,-0.7206393446,-0.2890570004,0.8472221412,-0.5422678167,-0.2840509525,-1.12543637,-0.1542775165,-0.3969113205,0.8366737352,-0.06321279586,-0.3410820763,0.8916685084,0.004839546922,-0.3429928431,0.318574671,-0.05283570252,-0.2524516542,1.31320604,0.1697561122,-0.2998461565,-0.5180820645,0.6799327277,-0.373766652,-1.04329181,0.2792129113,-0.4161566768,-0.9927500468,-0.0985183287,-0.360061851,0.4205529748
676,1.977661355,-0.287323621,-1.370889892,1.713473635,-0.3062420004,-1.453076137,1.696689812,-0.3274469141,-1.408615612,2.456765381,-0.4335748654,-1.610477279,0.02175508793,-0.3199406333,-0.6099722099,0.3543427872,-0.3930803465,-0.9469561487,0.5043238303,-0.4271177376,-0.9077873413,-0.6101149257,-0.3328174148,0.7137111154,-0.4358288046,-0.08451761757,-1.315409454,-0.7219365718,-0.288159175,0.8432407868,-0.5426104564,-0.2831396368,-1.124362147,-0.15468663,-0.3992008386,0.8376775901,-0.06212826748,-0.3446858211,0.8922656207,0.005437366986,-0.3443099136,0.3189835918,-0.05051617959,-0.2548790179,1.314839307,0.17142536,-0.2988655426,-0.5183808892,0.6663930738,-0.3757758468,-1.045453178,0.281430447,-0.4133798637,-0.9933465101,-0.09743623748,-0.3607785034,0.4221918999
677,1.977554053,-0.2865818315,-1.370646364,1.713497592,-0.3054625614,-1.452952656,1.696436247,-0.3270479861,-1.407536929,2.456374178,-0.432970816,-1.609242464,0.02493039916,-0.3158645898,-0.6098353665,0.3564319824,-0.3893699065,-0.9498559226,0.5051995375,-0.4278877656,-0.9077490706,-0.6104947809,-0.3312670709,0.7096520483,-0.4344146151,-0.0827180344,-1.313630128,-0.7230530283,-0.2882260761,0.8394763065,-0.543033363,-0.2823519807,-1.123042001,-0.1554161352,-0.4001234147,0.8385338171,-0.06000642256,-0.3475719501,0.8928255076,0.006147205641,-0.345266465,0.319680895,-0.04703114087,-0.2564996045,1.314428557,0.1737605314,-0.2980021365,-0.5200740241,0.6546417048,-0.3770467746,-1.050382743,0.2839581266,-0.4111190782,-0.9938525391,-0.09636631694,-0.3610846349,0.4238182021
678,1.977527823,-0.2863351012,-1.370015283,1.713735011,-0.3048937734,-1.45226459,1.69667823,-0.3264591531,-1.406886973,2.45483488,-0.4333119879,-1.60765878,0.02606447624,-0.3137871136,-0.6117251836,0.3585395099,-0.3847951983,-0.952985241,0.5046164009,-0.4277621661,-0.9071068035,-0.6110357571,-0.3314778065,0.7079016299,-0.4344204167,-0.082784897,-1.311912344,-0.7239872211,-0.2900216348,0.8355828569,-0.5435066401,-0.281680926,-1.121367003,-0.1573053325,-0.3982731527,0.8388744736,-0.05590704393,-0.3494775538,0.8926829106,0.007013214366,-0.3453990537,0.3208727246,-0.04182426653,-0.2567305978,1.31029328,0.1772635607,-0.2969012528,-0.5244380708,0.6458979828,-0.3772648572,-1.060017155,0.2878397398,-0.4100762999,-0.9945168907,-0.09529704387,-0.36078965,0.4251216019
679,1.977537262,-0.2863296938,-1.369221909,1.714161503,-0.3044062673,-1.451277045,1.69720458,-0.3257729247,-1.406513652,2.452516753,-0.4345222299,-1.605712503,0.02584492811,-0.3129663716,-0.614554259,0.3606443526,-0.3795433482,-0.9564184551,0.5032375684,-0.4272606941,-0.9061138095,-0.6117048534,-0.3325408394,0.7074318401,-0.4351875803,-0.08379296254,-1.310268072,-0.7248152623,-0.2926275769,0.8318266305,-0.5439284416,-0.2809953729,-1.119465473,-0.1595840151,-0.3949045526,0.8389648761,-0.05028311186,-0.3507558159,0.8923984893,0.007919141324,-0.3452732013,0.3222219412,-0.03552504286,-0.2561521311,1.304027347,0.1815220508,-0.2958227484,-0.5302321136,0.6386646702,-0.3769202072,-1.07213192,0.2923274477,-0.4096393542,-0.995401873,-0.09415292313,-0.3602015095,0.4262527154
680,1.977921293,-0.2862026471,-1.368792076,1.714880907,-0.304109232,-1.450480864,1.697970011,-0.3252958274,-1.406454492,2.450869107,-0.4357271153,-1.603864639,0.02597962922,-0.3122009914,-0.616806237,0.3614003755,-0.3751447707,-0.9595048609,0.501903565,-0.4266008992,-0.905122154,-0.6124914359,-0.3335808219,0.7073048553,-0.4361314665,-0.08499435983,-1.309089403,-0.7253783607,-0.29489868,0.8304761931,-0.5444421755,-0.2805398591,-1.11781851,-0.1605217812,-0.3925022631,0.8391795024,-0.04596719413,-0.3511764805,0.8928101087,0.008561549345,-0.3447614862,0.323292159,-0.02934063855,-0.2556707151,1.298182781,0.1860984527,-0.2956163633,-0.5354921925,0.6321928372,-0.3756091536,-1.085189348,0.2939988117,-0.4089457848,-0.996971029,-0.09284328618,-0.3595048,0.4274729797
681,1.978951104,-0.2859354955,-1.369014349,1.715965322,-0.3043388794,-1.449826723,1.698975945,-0.3253841038,-1.406852341,2.450499897,-0.4369496084,-1.602039692,0.02670355994,-0.3115193271,-0.6180025961,0.3594301691,-0.371648822,-0.9617296603,0.5007204915,-0.425798209,-0.9041770865,-0.6137236677,-0.3345099972,0.7078511551,-0.4379031365,-0.08718713751,-1.308842041,-0.7254421261,-0.2967332868,0.833809382,-0.5452186326,-0.2801947555,-1.116245121,-0.1586930867,-0.3919926394,0.8398880612,-0.04394008645,-0.3498142191,0.8953489992,0.008663266511,-0.3436573005,0.3241877813,-0.02284763344,-0.2550456301,1.292850233,0.1912374885,-0.2969754891,-0.540157324,0.6264272492,-0.373171063,-1.099715187,0.2908162782,-0.4077762586,-0.9994637754,-0.0914741138,-0.358563981,0.42899321
